timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-11-16-31-13,16234290735524936,Tutorial,00:00:10.6462271,17,1,
21-06-11-16-31-24,16234290842230246,HouseAestheticBase,00:00:25.8363471,143,0,
21-06-11-16-31-50,16234291100683002,HouseAestheticSpace,00:02:16.6196600,143,0,
21-06-11-16-34-06,16234292466944083,HouseAestheticPostApo,00:02:04.3217515,13,0,
21-06-11-16-36-11,16234293710305435,HouseAestheticBase,00:00:23.3959813,143,0,
21-06-11-16-36-34,16234293944354534,HouseAestheticSpace,00:02:01.0027666,143,0,
