time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637590260467187126,419924,159338,31,31,3,1,1,0,4.250107,4.445404,0,(0.5, 0.5),(0.5, 0.7),(0.0, 0.0),(30.9, 3.0, -27.1),(-28.6, -1.5, -27.2),(22.6, 2.3, -27.1),(-0.1, -0.1, 1.0),(0.0, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.3622567,0.3622567,False,0,0,
637590260467316089,419933,159339,31,31,3,1,1,0,4.214279,4.511276,0,(0.5, 0.5),(0.5, 0.7),(0.0, 0.0),(30.9, 2.9, -26.9),(-28.7, -1.5, -27.2),(25.6, 2.5, -27.0),(-0.1, -0.1, 1.0),(0.0, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.384495,0.384495,False,0,0,
637590260467335927,419941,159340,31,31,3,1,1,0,4.321808,4.41951,0,(0.5, 0.5),(0.5, 0.7),(0.0, 0.0),(30.9, 2.9, -26.9),(-28.7, -1.5, -27.3),(17.1, 1.9, -27.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.385799,0.385799,False,0,0,
637590260467425216,419949,159341,31,31,3,1,1,0,4.386581,4.521576,0,(0.5, 0.5),(0.5, 0.7),(0.0, 0.0),(31.0, 2.9, -26.8),(-28.6, -1.4, -27.5),(-3.8, 0.4, -27.2),(-0.1, -0.1, 1.0),(0.0, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.3938156,0.3938156,False,0,0,
637590260467524406,419958,159342,31,31,3,1,1,0,4.415298,4.569763,0,(0.5, 0.5),(0.4, 0.7),(0.0, 0.0),(31.1, 3.1, -27.4),(-28.4, -1.4, -27.6),(-13.6, -0.3, -27.5),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.398118,0.398118,False,0,0,
637590260467588888,419966,159343,31,31,3,1,1,0,4.118805,4.542999,0,(0.5, 0.5),(0.4, 0.7),(0.0, 0.0),(31.4, 3.3, -28.1),(-28.2, -1.4, -27.9),(-25.3, -1.1, -27.9),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.3765042,0.3765042,False,0,0,
637590260467668256,419974,159344,31,31,3,1,1,0,4.201157,4.597153,0,(0.5, 0.5),(0.4, 0.7),(0.0, 0.0),(31.5, 3.3, -28.0),(-28.0, -1.4, -27.8),(-27.4, -1.4, -27.8),(0.0, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.3649047,0.3649047,False,0,0,
637590260467757534,419983,159345,31,31,3,1,1,0,4.25032,4.485977,0,(0.5, 0.5),(0.4, 0.7),(0.0, 0.0),(31.6, 3.7, -29.6),(-27.9, -1.4, -28.0),(-27.9, -1.4, -28.0),(0.0, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.3230028,0.3230028,False,0,0,
637590260467836895,419991,159346,31,31,3,1,1,0,4.229095,4.510391,0,(0.5, 0.5),(0.4, 0.7),(0.0, 0.0),(31.7, 3.6, -29.3),(-27.8, -1.5, -27.9),(-27.8, -1.5, -27.9),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.3005152,0.3005152,False,0,0,
637590260467921216,419999,159347,31,31,3,1,1,0,4.248169,4.447357,0,(0.5, 0.5),(0.4, 0.7),(0.0, 0.0),(31.7, 3.6, -29.3),(-27.8, -1.5, -27.9),(-27.8, -1.5, -27.9),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.2796578,0.2796578,False,0,0,
