timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-02-15-10-58,16226466586430803,Tutorial,00:00:51.6086722,17,3,
21-06-02-15-11-56,16226467165764410,HouseObjectives,00:11:55.1680562,147,2,
