time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637580693723714425,1481322,141632,31,31,3,0.9901194,0.9120324,0,5.155823,5.036865,0,(0.4, 0.4),(0.4, 0.5),(0.0, 0.0),(35.4, 4.7, -30.1),(-29.4, 1.1, -28.0),(0.8, 2.8, -29.0),(0.0, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580693723744347,1481331,141633,31,31,3,0.911726,0.9427419,0,5.232346,4.942719,0,(0.4, 0.4),(0.4, 0.5),(0.0, 0.0),(35.4, 4.6, -29.5),(-29.4, 1.1, -27.9),(-23.8, 1.4, -28.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580693723804180,1481339,141634,31,31,3,0.9018317,0.9650231,0,5.204025,5.031219,0,(0.4, 0.4),(0.4, 0.5),(0.0, 0.0),(35.5, 4.7, -30.2),(-29.4, 1.1, -27.9),(-24.0, 1.4, -28.1),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580693723864022,1481347,141635,31,31,3,0.9018317,0.9650231,0,5.217392,4.930115,0,(0.4, 0.4),(0.4, 0.5),(0.0, 0.0),(35.5, 4.8, -30.3),(-29.4, 1.2, -28.0),(-24.1, 1.5, -28.2),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580693723923866,1481356,141636,31,31,3,0.8937643,0.9658781,0,5.229248,5.110184,0,(0.4, 0.4),(0.4, 0.5),(0.0, 0.0),(35.5, 4.8, -30.5),(-29.3, 1.2, -28.0),(-27.9, 1.2, -28.1),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580693723983698,1481364,141637,31,31,3,0.8937643,0.9658781,0,5.187088,5.124985,0,(0.4, 0.4),(0.4, 0.5),(0.0, 0.0),(35.6, 4.9, -30.5),(-29.3, 1.1, -27.9),(-28.8, 1.2, -28.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580693724053514,1481372,141638,31,31,3,0.8748138,0.959086,0,5.289581,5.018341,0,(0.4, 0.4),(0.4, 0.5),(0.0, 0.0),(35.6, 4.9, -30.7),(-29.3, 1.2, -28.0),(-29.1, 1.2, -28.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580693724392606,1481381,141639,31,31,3,0.8748138,0.959086,0,5.267685,5.008789,0,(0.4, 0.4),(0.4, 0.5),(0.0, 0.0),(35.6, 4.9, -30.6),(-29.3, 1.0, -27.4),(-28.6, 1.1, -27.4),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580693724412552,1481389,141640,31,31,3,0.8579131,0.961172,0,5.288177,4.963257,0,(0.4, 0.4),(0.4, 0.5),(0.0, 0.0),(35.6, 4.9, -30.4),(-29.3, 1.0, -27.3),(-22.2, 1.5, -27.7),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580693724472396,1481406,141642,31,31,3,0.8579131,0.961172,0,5.257065,5.102478,0,(0.4, 0.4),(0.4, 0.5),(0.0, 0.0),(35.6, 4.9, -30.3),(-29.2, 1.0, -27.4),(0.6, 2.8, -28.7),(0.1, -0.1, 1.0),(0.1, 0.0, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
