timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-05-31-14-45-38,16224723388704347,Tutorial,00:00:12.9178450,17,1,
21-05-31-14-45-57,16224723579615392,HouseAestheticBase,00:00:47.0697809,143,0,
21-05-31-14-46-45,16224724050761992,HouseAestheticSpace,00:02:47.1985017,143,0,
21-05-31-14-49-32,16224725723155914,HouseAestheticPostApo,00:02:02.1417824,13,0,
21-05-31-14-51-40,16224727003935923,HouseAestheticBase,00:00:22.6558554,143,0,
