timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-08-15-18-04,16231654842924044,Tutorial,00:00:10.7087078,17,1,
21-06-08-15-18-20,16231655008155753,HouseNarrative,00:09:58.9203443,150,0,
