timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-08-14-16-54,16231618145490711,Tutorial,00:01:42.1014434,17,1,
21-06-08-14-18-43,16231619230973872,HouseObjectives,00:13:25.6892328,147,0,
