timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-10-15-04-22,16233374625324938,Tutorial,00:00:21.9002827,17,1,
21-06-10-15-04-50,16233374901651095,HouseAestheticBase,00:00:54.9908937,143,0,
21-06-10-15-05-45,16233375452062636,HouseAestheticSpace,00:05:17.0635682,143,1,
21-06-10-15-11-02,16233378623117197,HouseAestheticPostApo,00:03:40.6583802,13,0,
21-06-10-15-14-48,16233380886794690,HouseAestheticBase,00:00:22.9958820,143,0,
