time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637589343452391753,956592,424223,31,31,3,0.9671564,0.8294979,0,4.530624,4.914063,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.3, -0.2, -26.8),(-33.1, -2.4, -25.0),(32.3, -0.2, -26.8),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637589343452521409,956609,424225,31,31,3,1,1,0,4.529877,4.88562,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.3, -0.2, -26.8),(-33.1, -2.4, -25.0),(32.3, -0.2, -26.8),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.07788045,0.07788045,False,0,0,
637589343453209560,956617,424226,31,31,3,1,1,0,4.530167,4.891907,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.4, -0.2, -26.8),(-33.1, -2.4, -25.0),(32.4, -0.2, -26.8),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.07821458,0.07821458,False,0,0,
637589343453389079,956625,424227,31,31,3,1,1,0,4.532928,4.891907,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.4, -0.2, -26.7),(-33.1, -2.4, -24.9),(32.1, -0.2, -26.7),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.08197004,0.08197004,False,0,0,
637589343453498786,956700,424236,31,31,3,1,1,0,4.650909,4.871475,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(32.8, 0.7, -27.5),(-32.7, -1.0, -27.0),(32.8, 0.7, -27.5),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.08398549,0.08398549,False,0,0,
637589343453568599,956709,424237,31,31,3,1,1,0,4.522614,4.778732,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(33.0, 1.1, -28.4),(-32.5, -1.0, -26.7),(33.0, 1.1, -28.4),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.0887427,0.0887427,False,0,0,
637589343453628441,956717,424238,31,31,3,0.8597412,0.8485406,0,4.582993,4.706741,0,(0.5, 0.5),(0.5, 0.6),(0.0, 0.0),(33.0, 0.8, -27.1),(-32.3, -0.6, -27.5),(33.0, 0.8, -27.1),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637589343453688283,956725,424239,31,31,3,0.8597412,0.8485406,0,4.594788,4.86058,0,(0.5, 0.5),(0.5, 0.6),(0.0, 0.0),(33.0, 0.9, -27.2),(-32.3, -0.6, -27.3),(33.0, 0.9, -27.2),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637589343453748117,956734,424240,31,31,3,0.8099964,0.822221,0,4.606216,4.779922,0,(0.5, 0.5),(0.5, 0.6),(0.0, 0.0),(33.0, 0.8, -27.0),(-32.2, -0.7, -27.1),(33.0, 0.8, -27.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637589343453807958,956742,424241,31,31,3,0.8099964,0.822221,0,4.436417,4.79213,0,(0.5, 0.5),(0.5, 0.6),(0.0, 0.0),(33.1, 1.0, -27.9),(-32.2, -0.7, -27.1),(33.1, 1.0, -27.9),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637589343453877770,956750,424242,31,31,3,0.781604,0.8030012,0,4.393372,4.648209,0,(0.5, 0.6),(0.5, 0.6),(0.0, 0.0),(33.1, 0.9, -27.5),(-32.1, -0.4, -28.6),(33.1, 0.9, -27.5),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637589343453927640,956759,424243,31,31,3,0.781604,0.8030012,0,4.273788,4.827576,0,(0.5, 0.5),(0.5, 0.6),(0.0, 0.0),(33.1, 0.9, -27.9),(-32.2, -0.9, -26.9),(33.1, 0.9, -27.9),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
