timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-05-31-18-10-42,16224846424530442,Tutorial,00:00:16.3625736,17,1,
21-05-31-18-10-58,16224846588424035,HouseAestheticBase,00:00:44.7437456,143,0,
21-05-31-18-11-43,16224847035965649,HouseAestheticSpace,00:02:12.3292071,143,0,
21-05-31-18-13-55,16224848359337081,HouseAestheticPostApo,00:00:18.6805248,13,0,
21-05-31-18-14-14,16224848546306008,HouseAestheticBase,00:00:25.2778816,143,0,
21-05-31-18-14-39,16224848799174112,HouseAestheticSpace,00:00:22.6168165,143,0,
21-05-31-18-15-02,16224849025421641,HouseAestheticPostApo,00:02:03.3548517,13,0,
21-05-31-18-17-05,16224850259163602,HouseAestheticBase,00:00:37.1234299,143,0,
