timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
60.00301,1.6230761999160428e+16,0,1,0.8744452,1.65613,0.05955362,2.409252,1.666493,0.02369749
60.58625,1.6230762004970092e+16,1,3,1,13,0.08841793253458256
61.333,1.623076201245768e+16,1,4,1,13,0.08131409690336618
63.64217,1.6230762035583324e+16,1,4,0,13,0.30197416672207245
63.67277,1.623076203586312e+16,1,3,0,13,0.31992290240539206
65.65815,1.6230762055718792e+16,2,3,1,14,0.09724898413497653
65.65815,1.6230762055718792e+16,2,4,1,14,0.09724898413497653
67.45971,1.6230762073720012e+16,1,3,1,12,0.09914471962964047
67.45971,1.6230762073720012e+16,1,4,1,12,0.09891277995769827
71.98203,1.6230762118929808e+16,2,3,0,14,0.31451206067424503
72.3749,1.6230762122864524e+16,2,4,0,14,0.30635571779238924
83.27385,1.6230762231885972e+16,1,3,0,12,0.30284239150133857
83.29935,1.6230762232145284e+16,1,4,0,12,0.30339049661202316
91.8765,1.6230762317884584e+16,1,4,1,9,0.09737239222228244
91.88963,1.6230762318014238e+16,1,3,1,9,0.09755222142140076
94.42001,1.623076234334283e+16,1,4,0,9,0.3062404273569438
94.43124,1.6230762343432584e+16,1,4,1,9,0.09674191592011397
94.66791,1.6230762345801318e+16,2,4,1,9,0.09994007756856116
94.70842,1.6230762346210226e+16,2,3,1,9,0.09824035365067658
95.40827,1.6230762353200016e+16,1,3,0,9,0.30163213177518083
95.46352,1.6230762353753602e+16,1,4,0,9,0.3009749772303134
96.93531,1.6230762368469512e+16,2,3,0,9,0.3095989209353238
97.66246,1.623076237574091e+16,2,4,0,9,0.3026753369404912
100.4511,1.623076240364063e+16,2,4,1,6,0.09096409177823973
100.463,1.6230762403780258e+16,2,3,1,6,0.09055970236832714
114.8764,1.623076254788505e+16,2,3,0,6,0.3155436900113991
115.3761,1.6230762552865876e+16,2,4,0,6,0.3160870613463322
118.3857,1.6230762583006878e+16,0,1,2.013136,1.683994,-0.04104466,0.171145,1.674112,-4.125107
