time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637586729396932719,3588581,5315,31,31,3,1,1,0,4.286957,5.411682,0,(0.6, 0.5),(0.6, 0.5),(0.0, 0.0),(32.3, 3.4, -32.1),(-32.0, 0.6, -28.3),(32.2, 3.4, -32.1),(-0.4, -0.1, 0.9),(-0.2, 0.0, 1.0),(-0.4, -0.1, 0.9),1,0,0,0,0,0.5000921,0.5000921,False,0,0,
637586729396982584,3588589,5316,31,31,3,1,1,0,4.441895,5.411743,0,(0.6, 0.5),(0.6, 0.5),(0.0, 0.0),(32.4, 3.4, -32.1),(-31.9, 0.6, -28.3),(30.6, 3.3, -32.0),(-0.4, -0.1, 0.9),(-0.2, 0.0, 1.0),(-0.4, -0.1, 0.9),1,0,0,0,0,0.5341763,0.5341763,False,0,0,
637586729397082321,3588598,5317,31,31,3,1,1,0,4.433914,5.509659,0,(0.6, 0.5),(0.6, 0.5),(0.0, 0.0),(32.5, 3.3, -32.0),(-31.8, 0.6, -28.2),(27.3, 3.1, -31.7),(-0.4, -0.1, 0.9),(-0.2, 0.0, 1.0),(-0.4, -0.1, 0.9),1,0,0,0,0,0.5715039,0.5715039,False,0,0,
637586729397172082,3588606,5318,31,31,3,1,1,0,4.450287,5.399124,0,(0.6, 0.5),(0.6, 0.5),(0.0, 0.0),(32.7, 3.3, -32.0),(-31.7, 0.6, -28.2),(25.1, 3.0, -31.6),(-0.4, -0.1, 0.9),(-0.2, 0.0, 1.0),(-0.4, -0.1, 0.9),1,0,0,0,0,0.5915367,0.5915367,False,0,0,
637586729397291759,3588614,5319,31,31,3,1,1,0,4.470383,5.170303,0,(0.5, 0.5),(0.6, 0.5),(0.0, 0.0),(32.8, 3.2, -31.9),(-31.6, 0.6, -28.2),(5.2, 2.1, -30.3),(-0.4, -0.1, 0.9),(-0.2, 0.0, 1.0),(-0.3, 0.0, 1.0),1,0,0,0,0,0.6199533,0.6199533,False,0,0,
637586729397391491,3588623,5320,31,31,3,1,1,0,4.459686,5.154129,0,(0.5, 0.5),(0.6, 0.5),(0.0, 0.0),(33.0, 3.1, -31.9),(-31.5, 0.6, -28.2),(3.0, 2.0, -30.2),(-0.3, -0.1, 0.9),(-0.1, 0.0, 1.0),(-0.3, -0.1, 1.0),1,0,0,0,0,0.6352038,0.6352038,False,0,0,
637586729397411437,3588631,5321,31,31,3,1,1,0,4.552536,4.684998,0,(0.5, 0.5),(0.6, 0.5),(0.0, 0.0),(33.1, 3.1, -31.9),(-31.4, 0.6, -28.2),(0.6, 1.8, -30.0),(-0.3, -0.1, 0.9),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.64417,0.64417,False,0,0,
637586729397511170,3588639,5322,31,31,3,1,1,0,4.342667,4.772018,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(33.2, 3.1, -31.8),(-31.3, 0.6, -28.1),(-4.9, 1.6, -29.6),(-0.3, -0.1, 0.9),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.648982,0.648982,False,0,0,
637586729397580987,3588648,5323,31,31,3,1,1,0,4.580399,4.844803,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(33.3, 3.0, -31.8),(-31.2, 0.6, -28.1),(-5.3, 1.6, -29.6),(-0.3, -0.1, 1.0),(-0.1, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.6572314,0.6572314,False,0,0,
637586729397650797,3588656,5324,31,31,3,1,1,0,4.384872,4.162445,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(33.4, 3.0, -31.7),(-31.0, 0.5, -27.8),(20.4, 2.5, -30.9),(-0.3, -0.1, 1.0),(0.0, 0.0, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.6616586,0.6616586,False,0,0,
