timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-05-31-14-24-08,16224710480661012,Tutorial,00:00:18.1347421,17,1,
21-05-31-14-24-26,16224710662266349,HouseObjectives,00:11:16.3716162,147,0,
