timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-04-17-14-07,16228268479589126,Tutorial,00:00:10.3976467,17,1,
21-06-04-17-14-18,16228268583987193,HouseObjectives,00:12:24.5850507,147,1,
