time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637577219877431884,1042608,292826,31,31,3,1,1,0,4.252991,4.297821,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.6, 2.2, -34.5),(-26.8, -1.7, -29.9),(15.7, 1.0, -33.1),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.3788432,0.5277058,False,0,0,
637577219877471778,1042616,292827,31,31,3,1,1,0,4.325577,4.292358,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.6, 2.2, -34.5),(-26.8, -1.7, -29.9),(15.3, 1.0, -33.0),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.4324614,0.496198,False,0,0,
637577219877551563,1042624,292828,31,31,3,1,1,0,4.263962,4.299362,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.6, 2.2, -34.5),(-26.8, -1.7, -29.9),(15.0, 1.0, -33.0),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.4301094,0.4899471,False,0,0,
637577219877671246,1042633,292829,31,31,3,1,1,0,4.344193,4.306091,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.6, 2.2, -34.5),(-26.8, -1.7, -29.8),(15.3, 1.0, -33.0),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.4263174,0.4984402,False,0,0,
637577219877711134,1042641,292830,31,31,3,1,1,0,4.323364,4.309784,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.6, 2.2, -34.5),(-26.8, -1.7, -29.8),(15.2, 1.0, -33.0),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.4242824,0.5029982,False,0,0,
637577219877840791,1042649,292831,31,31,3,1,1,0,4.344009,4.314392,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.6, 2.2, -34.5),(-26.8, -1.7, -29.8),(15.5, 1.0, -33.0),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.4259293,0.499552,False,0,0,
637577219877970441,1042658,292832,31,31,3,1,1,0,4.34053,4.315475,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.6, 2.2, -34.5),(-26.8, -1.7, -29.8),(15.7, 1.0, -33.1),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.4268132,0.4977025,False,0,0,
637577219878070173,1042666,292833,31,31,3,1,1,0,4.353851,4.313614,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.6, 2.2, -34.5),(-26.8, -1.7, -29.8),(15.6, 1.0, -33.0),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.4043963,0.4709566,False,0,0,
637577219878269645,1042674,292834,31,31,3,1,1,0,4.3125,4.314651,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.6, 2.2, -34.5),(-26.8, -1.7, -29.8),(15.3, 1.0, -33.0),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.3923657,0.4566027,False,0,0,
637577219878339455,1042691,292836,31,31,3,1,1,0,4.305313,4.315186,0,(0.4, 0.6),(0.4, 0.7),(0.0, 0.0),(34.6, 2.2, -34.5),(-26.7, -1.7, -29.8),(15.3, 1.0, -33.0),(-0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.387977,0.4541076,False,0,0,
