timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-08-10-53-35,16231496157833014,Tutorial,00:00:13.7061957,17,1,
21-06-08-10-53-55,16231496352298077,HouseAestheticBase,00:04:21.8325105,143,0,
21-06-08-10-58-17,16231498971101219,HouseAestheticSpace,00:03:09.9298040,143,0,
21-06-08-11-01-27,16231500870868003,HouseAestheticPostApo,00:02:44.2174187,13,0,
21-06-08-11-04-17,16231502577318459,HouseAestheticBase,00:00:18.0208464,143,0,
