timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-01-17-15-37,16225677375170801,Tutorial,00:00:01.0342615,17,0,
21-06-01-17-15-55,16225677553842498,Tutorial,00:00:16.4488269,17,1,
21-06-01-17-16-17,16225677776830062,HouseAestheticBase,00:00:57.4790991,143,0,
21-06-01-17-17-15,16225678352084549,HouseAestheticSpace,00:01:51.6195685,143,0,
21-06-01-17-19-06,16225679468709090,HouseAestheticPostApo,00:01:38.7184257,13,0,
21-06-01-17-20-51,16225680514016975,HouseAestheticBase,00:00:18.7639449,143,0,
