time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637581646352583217,1168379,155185,31,31,3,0,0.3265294,0,4.339432,4.543747,0,(0.7, 0.6),(0.6, 0.5),(0.0, 0.0),(29.5, 0.5, -33.5),(-32.5, 2.1, -32.7),(12.3, 0.9, -33.3),(-0.3, 0.1, 0.9),(-0.3, 0.1, 0.9),(-0.3, 0.1, 0.9),1,0,0,0,0,0,0,False,0,0,
637581646352643051,1168388,155186,31,31,3,1,1,0,4.314346,4.3255,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(29.6, 0.5, -33.5),(-32.4, 2.1, -32.7),(-18.9, 1.7, -32.9),(-0.3, 0.1, 1.0),(-0.3, 0.1, 0.9),(-0.3, 0.1, 0.9),1,0,0,0,0,0.2191146,0.2191146,False,0,0,
637581646352742785,1168396,155187,31,31,3,1,1,0,4.248825,4.427338,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(29.8, 0.5, -33.5),(-32.3, 2.1, -32.6),(-18.9, 1.8, -32.8),(-0.3, 0.1, 1.0),(-0.3, 0.1, 1.0),(-0.3, 0.1, 1.0),1,0,0,0,0,0.2259849,0.2259849,False,0,0,
637581646352792652,1168404,155188,31,31,3,1,1,0,4.250763,4.382156,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(29.9, 0.5, -33.4),(-32.2, 2.1, -32.6),(-17.7, 1.7, -32.8),(-0.2, 0.1, 1.0),(-0.3, 0.1, 1.0),(-0.3, 0.1, 1.0),1,0,0,0,0,0.2290932,0.2290932,False,0,0,
637581646352912330,1168413,155189,31,31,3,1,1,0,4.382599,4.403412,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.0, 0.4, -33.2),(-32.1, 2.1, -32.6),(-16.6, 1.7, -32.7),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0.2586348,0.2586348,False,0,0,
637581646352952224,1168421,155190,31,31,3,1,1,0,4.319412,4.328094,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.2, 0.0, -32.3),(-32.0, 2.1, -32.5),(-31.4, 2.1, -32.5),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0.2744891,0.2744891,False,0,0,
637581646353161666,1168429,155191,31,31,3,1,1,0,4.358719,4.33638,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.2, 0.0, -32.2),(-31.9, 2.1, -32.5),(-31.9, 2.1, -32.5),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0.3356389,0.3356389,False,0,0,
637581646353480814,1168438,155192,31,31,3,1,1,0,4.184631,4.321091,0,(0.6, 0.6),(0.6, 0.5),(0.0, 0.0),(30.3, 0.1, -32.3),(-31.8, 2.1, -32.4),(-31.8, 2.1, -32.4),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0.3684565,0.3684565,False,0,0,
637581646353721272,1168446,155193,31,31,3,1,1,0,4.168015,4.393738,0,(0.6, 0.6),(0.5, 0.5),(0.0, 0.0),(30.5, 0.1, -32.4),(-31.6, 2.2, -32.4),(-31.6, 2.2, -32.4),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0.483896,0.483896,False,0,0,
637581646353741223,1168471,155196,31,31,3,1,1,0,4.263443,4.159851,0,(0.6, 0.6),(0.5, 0.5),(0.0, 0.0),(30.8, 0.5, -33.4),(-31.4, 2.1, -32.4),(-31.4, 2.1, -32.4),(-0.1, 0.1, 1.0),(-0.1, 0.1, 1.0),(-0.1, 0.1, 1.0),1,0,0,0,0,0.483896,0.483896,False,0,0,
