timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-09-12-42-31,16232425511445243,Tutorial,00:00:27.3057573,17,1,
21-06-09-12-43-04,16232425845930375,HouseNarrative,00:06:02.6371505,150,0,
