time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637588393511624769,450025,802,25,25,0,0.2943322,0.5084031,0,-1,-1,0,(0.4, 0.5),(0.4, 0.4),(0.0, 0.0),(34.4, 5.5, -31.6),(-30.5, 7.1, -28.4),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637588393511694579,450033,803,25,25,0,0.2943322,0.5084031,0,-1,-1,0,(0.4, 0.5),(0.4, 0.4),(0.0, 0.0),(34.6, 4.8, -31.8),(-30.4, 6.8, -27.1),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637588393512352821,450041,804,25,25,0,0.3095349,0.5348381,0,-1,-1,0,(0.4, 0.5),(0.4, 0.4),(0.0, 0.0),(34.7, 5.2, -31.7),(-30.4, 6.5, -26.6),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637588393512741784,450050,805,25,25,0,0.3095349,0.5348381,0,-1,-1,0,(0.4, 0.5),(0.4, 0.3),(0.0, 0.0),(34.7, 5.2, -31.7),(-30.4, 6.4, -26.4),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637588393513011060,450116,813,25,25,0,0.4415536,0.6393712,0,-1,-1,0,(0.4, 0.5),(0.4, 0.4),(0.0, 0.0),(34.2, 4.7, -31.1),(-30.6, 6.8, -29.2),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637588393513350153,450150,817,25,25,0,0.4415536,0.6393712,0,-1,-1,0,(0.4, 0.5),(0.5, 0.4),(0.0, 0.0),(34.1, 4.8, -31.1),(-30.8, 7.0, -30.0),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637588393513529678,450166,819,31,31,3,0.8864279,0.999958,0,3.967621,4.126801,0,(0.4, 0.5),(0.5, 0.4),(0.0, 0.0),(34.0, 4.9, -31.7),(-31.0, 6.9, -29.6),(34.0, 4.9, -31.7),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637588393513759061,450200,823,31,31,3,1,1,0,3.960709,4.226761,0,(0.5, 0.5),(0.5, 0.4),(0.0, 0.0),(33.7, 5.0, -32.0),(-31.3, 6.8, -29.5),(33.7, 5.0, -32.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.1306277,0.1306277,False,0,0,
637588393514167968,450233,827,31,31,3,1,1,0,4.02121,4.192505,0,(0.4, 0.5),(0.4, 0.4),(0.0, 0.0),(34.1, 4.8, -31.7),(-30.6, 6.7, -29.8),(34.1, 4.8, -31.7),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),(0.2, -0.1, 1.0),1,0,0,0,0,0.150051,0.150051,False,0,0,
637588393514646684,450250,829,31,31,3,1,1,0,4.05928,4.064789,0,(0.4, 0.5),(0.4, 0.4),(0.0, 0.0),(34.4, 4.7, -31.8),(-30.3, 6.5, -29.3),(34.4, 4.7, -31.8),(0.3, -0.1, 0.9),(0.3, -0.1, 1.0),(0.3, -0.1, 0.9),1,0,0,0,0,0.1855156,0.1855156,False,0,0,
