timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-04-17-34-04,16228280449991513,Tutorial,00:00:31.0081194,17,1,
21-06-04-17-34-41,16228280817839204,HouseAestheticBase,00:02:46.4229197,143,0,
21-06-04-17-37-28,16228282482596987,HouseAestheticSpace,00:03:20.3456793,143,0,
21-06-04-17-40-48,16228284486472663,HouseAestheticPostApo,00:03:03.0490585,13,0,
21-06-04-17-43-57,16228286379463482,HouseAestheticBase,00:00:19.1057492,143,0,
