time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637584248450240846,1249147,159808,31,31,3,0.8202532,1,0,3.099426,2.687103,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(33.0, -1.4, -32.8),(-30.9, 2.5, -35.7),(-10.7, 1.3, -34.8),(0.1, 0.0, 1.0),(0.2, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.1202895,False,0,0,
637584248450370511,1249156,159809,31,31,3,0.8177776,1,0,3.108307,2.605789,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(33.0, -1.3, -32.8),(-30.9, 2.6, -35.7),(-11.1, 1.3, -34.8),(0.1, 0.0, 1.0),(0.2, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.1244743,False,0,0,
637584248450480204,1249164,159810,31,31,3,0.8177776,1,0,3.08812,2.601868,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(33.0, -1.3, -32.9),(-31.0, 2.6, -35.8),(-4.0, 0.9, -34.6),(0.1, 0.0, 1.0),(0.2, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.1257799,False,0,0,
637584248450530071,1249172,159811,31,31,3,0.8058809,1,0,3.093048,2.655212,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(33.0, -1.3, -32.9),(-31.0, 2.6, -35.8),(9.8, 0.1, -33.9),(0.1, 0.0, 1.0),(0.2, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.1135224,False,0,0,
637584248450609858,1249181,159812,31,31,3,0.8058809,1,0,3.140137,2.612854,0,(0.5, 0.7),(0.5, 0.5),(0.0, 0.0),(33.0, -1.3, -32.9),(-31.0, 2.6, -35.8),(14.4, -0.2, -33.7),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.1135224,False,0,0,
637584248450679668,1249189,159813,31,31,3,0.8439233,1,0,3.127609,2.667938,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(33.0, -1.2, -33.0),(-31.0, 2.7, -35.9),(16.0, -0.2, -33.8),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.09829836,False,0,0,
637584248450729536,1249197,159814,31,31,3,0.8439233,1,0,3.07486,2.629837,0,(0.5, 0.7),(0.5, 0.6),(0.0, 0.0),(33.0, -1.2, -33.0),(-31.0, 2.7, -35.9),(19.7, -0.4, -33.6),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.09365845,False,0,0,
637584248450809322,1249206,159815,31,31,3,0.8473355,1,0,3.113464,2.641342,0,(0.5, 0.7),(0.5, 0.5),(0.0, 0.0),(33.0, -1.2, -33.0),(-31.0, 2.7, -35.8),(23.4, -0.7, -33.4),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.09701188,False,0,0,
637584248450859189,1249214,159816,31,31,3,0.8473355,1,0,3.022476,2.740982,0,(0.5, 0.7),(0.5, 0.5),(0.0, 0.0),(33.0, -1.0, -33.7),(-31.0, 2.7, -35.8),(-26.3, 2.4, -35.6),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.09881158,False,0,0,
637584248450948947,1249222,159817,31,31,3,0.8531764,1,0,3.103958,2.707809,0,(0.5, 0.7),(0.5, 0.5),(0.0, 0.0),(33.0, -0.9, -33.8),(-31.0, 2.7, -35.7),(-30.9, 2.7, -35.7),(0.0, 0.0, 1.0),(0.1, 0.0, 1.0),(0.1, 0.0, 1.0),1,0,0,0,0,0,0.0848683,False,0,0,
