timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-10-14-42-03,16233361234381675,Tutorial,00:00:13.7538713,17,1,
21-06-10-14-42-22,16233361429493203,HouseNarrative,00:07:07.2145768,150,0,
