time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637584031223960122,1001204,242876,31,31,3,1,1,0,4.428711,4.460556,0,(0.5, 0.9),(0.5, 0.8),(0.0, 0.0),(33.7, -7.4, -26.3),(-33.8, -7.2, -26.3),(0.5, -7.3, -26.3),(0.0, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.009444264,0.009444264,False,0,1,
637584031224019959,1001212,242877,31,31,3,1,1,0,4.440491,4.464798,0,(0.5, 0.9),(0.5, 0.8),(0.0, 0.0),(33.7, -7.4, -26.3),(-33.7, -7.2, -26.3),(-1.4, -7.3, -26.3),(0.0, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.01204748,0.01204748,False,0,1,
637584031224129669,1001229,242879,31,31,3,1,1,0,4.401505,4.697647,0,(0.5, 0.9),(0.5, 0.8),(0.0, 0.0),(33.7, -7.5, -26.3),(-33.7, -7.2, -26.3),(-1.9, -7.3, -26.3),(0.0, -0.3, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.01344455,0.01344455,False,0,1,
637584031224249345,1001237,242880,31,31,3,0.8426968,0.9994917,0,4.37735,4.679901,0,(0.5, 0.9),(0.5, 0.8),(0.0, 0.0),(33.7, -7.5, -26.3),(-33.7, -7.2, -26.3),(-1.9, -7.3, -26.3),(0.0, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0,0,False,0,1,
637584031224299212,1001246,242881,31,31,3,0.8512678,0.9998536,0,4.353073,4.668686,0,(0.5, 0.9),(0.5, 0.8),(0.0, 0.0),(33.7, -7.5, -26.3),(-33.7, -7.2, -26.3),(-3.6, -7.3, -26.3),(0.0, -0.3, 1.0),(0.1, -0.2, 1.0),(0.1, -0.3, 1.0),1,0,0,0,0,0,0,False,0,1,
637584031224349080,1001254,242882,31,31,3,0.8512678,0.9998536,0,4.321487,4.659103,0,(0.5, 0.9),(0.5, 0.8),(0.0, 0.0),(33.7, -7.5, -26.3),(-33.7, -7.2, -26.3),(-4.3, -7.3, -26.3),(0.0, -0.3, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0,0,False,0,1,
637584031224418894,1001262,242883,31,31,3,1,1,0,4.379639,4.656647,0,(0.5, 0.9),(0.5, 0.8),(0.0, 0.0),(33.7, -7.5, -26.3),(-33.7, -7.2, -26.3),(-3.9, -7.3, -26.3),(0.0, -0.3, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.02206552,0.02206552,False,0,1,
637584031224488712,1001271,242884,31,31,3,1,1,0,4.409286,4.658997,0,(0.5, 0.9),(0.5, 0.8),(0.0, 0.0),(33.8, -7.5, -26.3),(-33.7, -7.2, -26.3),(-3.4, -7.3, -26.3),(0.0, -0.3, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.02669218,0.02669218,False,0,1,
637584031224568493,1001279,242885,31,31,3,1,1,0,4.439545,4.669144,0,(0.5, 0.9),(0.5, 0.8),(0.0, 0.0),(33.8, -7.5, -26.3),(-33.7, -7.2, -26.3),(-2.9, -7.3, -26.3),(0.0, -0.3, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.02510777,0.02510777,False,0,1,
637584031224598414,1001287,242886,31,31,3,1,1,0,4.412888,4.68045,0,(0.5, 0.9),(0.5, 0.8),(0.0, 0.0),(33.8, -7.5, -26.3),(-33.7, -7.2, -26.3),(-2.8, -7.3, -26.3),(0.0, -0.3, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.02425746,0.02425746,False,0,1,
