timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-04-16-53-34,16228256144711289,Tutorial,00:02:22.8418729,17,1,
21-06-04-16-56-04,16228257640099318,HouseObjectives,00:10:49.6331849,147,0,
