time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637577172117586127,561565,188061,31,31,3,0,0.1,0,3.829315,3.699921,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(33.7, -5.1, -33.9),(-27.2, -6.4, -34.1),(33.7, -5.1, -33.9),(0.3, 0.2, 0.9),(0.2, 0.2, 0.9),(0.3, 0.2, 0.9),1,0,0,0.5043523,0,0,0,False,0,0,
637577172117645970,561573,188062,31,31,3,0,0.1,0,3.800156,3.721191,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(33.8, -5.3, -34.0),(-27.2, -6.4, -34.0),(33.8, -5.3, -34.0),(0.2, 0.3, 0.9),(0.2, 0.2, 0.9),(0.2, 0.3, 0.9),1,0,0,0.3015114,0,0,0,False,0,0,
637577172117685863,561590,188064,31,31,3,0,0.1,0,4.011917,3.773148,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(33.5, -5.3, -33.8),(-27.5, -6.5, -34.0),(33.5, -5.3, -33.8),(0.2, 0.3, 0.9),(0.2, 0.2, 1.0),(0.2, 0.3, 0.9),1,0,0,0.1926517,0,0,0,False,0,0,
637577172117745702,561598,188065,31,31,3,0.1,0.1,0,3.888687,3.767044,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(33.3, -5.4, -33.8),(-27.7, -6.5, -33.9),(-26.9, -6.5, -33.9),(0.2, 0.3, 0.9),(0.2, 0.2, 1.0),(0.2, 0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637577172117835462,561607,188066,31,31,3,0.1,0.1,0,3.838837,3.758224,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(33.2, -5.4, -33.7),(-27.9, -6.5, -34.0),(-23.3, -6.4, -34.0),(0.2, 0.3, 1.0),(0.2, 0.2, 1.0),(0.2, 0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637577172117865384,561615,188067,31,31,3,0.1,0.1,0,3.810547,3.788559,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(33.0, -5.5, -33.7),(-28.1, -6.6, -34.0),(-11.4, -6.3, -33.9),(0.1, 0.3, 1.0),(0.2, 0.2, 1.0),(0.2, 0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637577172117945169,561623,188068,31,31,3,0.1,0.1,0,3.847,3.734131,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(32.9, -5.5, -33.7),(-28.2, -6.6, -34.0),(-11.9, -6.3, -33.9),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637577172118014980,561632,188069,31,31,3,0.1,0.1,0,3.808136,3.847031,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(32.7, -5.6, -33.6),(-28.4, -6.8, -33.4),(10.4, -6.0, -33.6),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637577172118104745,561640,188070,31,31,3,0.1,0.1,0,3.818405,3.841385,0,(0.4, 0.8),(0.4, 0.8),(0.0, 0.0),(32.6, -5.6, -33.6),(-28.6, -6.6, -34.1),(3.5, -6.1, -33.8),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637577172118184529,561648,188071,31,31,3,0.1,0.1,0,3.787231,3.849518,0,(0.4, 0.8),(0.5, 0.8),(0.0, 0.0),(32.4, -5.7, -33.6),(-28.7, -6.6, -34.3),(6.0, -6.1, -33.9),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),(0.1, 0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637577172118284257,561657,188072,31,31,3,0.3377953,0.1,0,3.894043,3.764618,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.3, -5.7, -33.6),(-28.9, -6.6, -34.3),(16.0, -6.0, -33.8),(0.0, 0.2, 1.0),(0.1, 0.2, 1.0),(0.0, 0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637577172118354077,561665,188073,31,31,3,0.3377953,0.1,0,3.777298,3.728302,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.2, -5.7, -33.6),(-29.0, -6.4, -34.9),(31.7, -5.7, -33.6),(0.0, 0.2, 1.0),(0.1, 0.2, 1.0),(0.0, 0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637577172118433866,561673,188074,31,31,3,0.6588532,0.1,0,3.816483,3.778748,0,(0.5, 0.8),(0.5, 0.8),(0.0, 0.0),(32.0, -5.6, -33.6),(-29.1, -6.8, -33.8),(31.8, -5.6, -33.6),(0.0, 0.2, 1.0),(0.0, 0.2, 1.0),(0.0, 0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
