timestamp,ticksSince1970 (100ns),objectId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0.0,16221204119082129,0,109.8662,1.191617,0.05,300.0,,
0.0114836,16221204119122020,0,-0.6052411,1.642075,0.7213835,55.06771,284.6792,5.8514
0.0114836,16221204119141968,1,-1.560129,0.9616638,1.793533,356.0354,282.124,183.531
0.0114836,16221204119141968,2,-1.602488,0.9599282,1.678304,354.9372,273.7287,192.6502
0.0114836,16221204119141968,3,-0.6052412,1.642075,0.7213836,50.03126,263.4123,2.6582e-06
0.0114836,16221204119141968,4,2.96,1.05,0.4429998,4.771804e-06,63.21941,3.47906e-05
0.0114836,16221204119141968,5,3.015,1.05,-0.0170002,2.204624e-05,210.0,5.616873e-06
0.0114836,16221204119141968,6,2.712,1.05,-0.2880001,1.572607e-05,225.0,-9.07294e-05
0.0114836,16221204119141968,7,2.826,1.05,-0.1740003,4.970105e-05,198.0981,-0.0001678156
0.0114836,16221204119141968,8,2.826,1.05,0.04899979,1.123796e-05,198.098,-1.409814e-05
0.0114836,16221204119141968,9,3.053,1.049999,0.2269998,3.180555e-15,90.0,6.246871e-08
0.0114836,16221204119141968,10,3.145,1.049999,0.4429998,1.29079e-05,90.00002,7.590984e-06
0.0114836,16221204119141968,11,2.749,1.05,0.4400001,2.712756e-06,215.0,-4.56756e-06
0.0114836,16221204119141968,12,2.854,1.049999,0.243,-4.876972e-06,90.0,-1.829845e-05
0.0114836,16221204119141968,13,2.704,1.049999,0.2849998,3.180555e-15,90.0,6.246871e-08
0.0114836,16221204119141968,14,2.712,1.05,-0.06500006,1.22448e-05,225.0,-1.990891e-05
0.0114836,16221204119141968,15,3.015,1.05,-0.2400002,2.923484e-06,210.0,-1.861802e-05
0.0114836,16221204119141968,16,0.847,-0.073,-4.397,0.0,0.0,0.0
0.1114836,16221204119266710,0,-0.6134617,1.652765,0.627907,52.1476,253.2645,358.3946
0.1114836,16221204119266710,1,-1.560148,0.9616671,1.793577,356.0354,282.124,183.531
0.1114836,16221204119266710,2,-1.602502,0.9599339,1.67822,354.9371,273.7286,192.6502
0.1114836,16221204119266710,3,-0.6134619,1.652771,0.6279072,44.76338,232.2918,0.0
0.1262973,16221204119386386,0,-0.6123694,1.654137,0.6170807,51.61534,249.9079,358.1006
0.1262973,16221204119386386,1,-1.560051,0.9612746,1.794453,356.0354,282.124,183.531
0.1262973,16221204119386386,2,-1.602287,0.9600967,1.677001,354.9371,273.7287,192.6502
0.1262973,16221204119386386,3,-0.6123695,1.654144,0.6170809,52.05234,223.7529,2.776764e-06
0.1563142,16221204119825212,0,-0.6099689,1.656947,0.6010991,50.36734,244.7891,357.6561
0.1563142,16221204119825212,1,-1.560064,0.9613817,1.79422,356.0354,282.124,183.5311
0.1563142,16221204119825212,2,-1.602269,0.9601328,1.676876,354.9371,273.7287,192.6502
0.1563142,16221204119825212,3,-0.609969,1.656952,0.6010993,45.28831,195.0196,1.21354e-06
0.1773851,16221204119895027,0,-0.6072515,1.658954,0.5911077,49.58116,241.4541,357.2002
0.1773851,16221204119895027,1,-1.560061,0.9614487,1.793958,356.0354,282.124,183.5311
0.1773851,16221204119895027,2,-1.602244,0.9600344,1.677264,354.9371,273.7288,192.6502
0.1773851,16221204119895027,3,-0.6072516,1.658966,0.5911079,46.73367,207.8781,0.0
0.1984484,16221204120134386,0,-0.6038951,1.661103,0.5815768,48.81053,238.2581,356.7226
0.1984484,16221204120134386,1,-1.560044,0.9616044,1.792869,356.0354,282.1241,183.531
0.1984484,16221204120134386,2,-1.602304,0.9601111,1.677092,354.9371,273.7287,192.6502
0.2096198,16221204120224145,0,-0.6020972,1.662173,0.5769153,48.4199,236.7049,356.475
0.2096198,16221204120224145,1,-1.560036,0.9616433,1.792536,356.0354,282.124,183.5311
0.2096198,16221204120224145,2,-1.60235,0.9600664,1.677542,354.9371,273.7287,192.6502
0.2096198,16221204120224145,3,-0.6020973,1.66217,0.5769156,44.75824,207.0357,0.0
0.2204265,16221204120333851,0,-0.6001836,1.663319,0.572526,48.01867,235.176,356.2206
0.2204265,16221204120333851,1,-1.560045,0.9615815,1.792924,356.0354,282.1241,183.5311
0.2204265,16221204120333851,2,-1.60236,0.9600536,1.677638,354.9372,273.7287,192.6502
0.2316569,16221204120443561,0,-0.5983541,1.664355,0.5681068,47.62234,233.679,356.011
0.2316569,16221204120443561,1,-1.560095,0.9615164,1.793328,356.0354,282.124,183.531
0.2316569,16221204120443561,2,-1.602413,0.9599949,1.678093,354.9372,273.7287,192.6502
0.2316569,16221204120443561,3,-0.5983542,1.664352,0.5681069,46.2532,201.879,0.0
0.2426419,16221204120553268,0,-0.5962418,1.66542,0.5640085,47.22448,232.2191,355.8155
0.2426419,16221204120553268,1,-1.56011,0.9614996,1.793411,356.0354,282.124,183.5311
0.2426419,16221204120553268,2,-1.602429,0.9599771,1.678199,354.9371,273.7287,192.6502
0.2426419,16221204120553268,3,-0.596242,1.665421,0.5640087,46.32938,203.6094,1.236436e-06
0.2541303,16221204120662973,0,-0.594259,1.666347,0.5597687,46.83321,230.7488,355.6292
0.2541303,16221204120662973,1,-1.560112,0.9614445,1.793708,356.0354,282.124,183.5311
0.2541303,16221204120662973,2,-1.602433,0.9600388,1.678231,354.9372,273.7287,192.6502
0.2662096,16221204120817629,0,-0.5918244,1.667317,0.5560336,46.49723,229.3293,355.4659
0.2662096,16221204120817629,1,-1.560117,0.9614267,1.793774,356.0354,282.1239,183.5311
0.2662096,16221204120817629,2,-1.602439,0.9600625,1.678222,354.9371,273.7286,192.6502
0.277246,16221204120897413,0,-0.5895686,1.668136,0.5521395,46.18864,227.8809,355.2874
0.277246,16221204120897413,1,-1.560059,0.9613754,1.79367,356.0354,282.1239,183.531
0.277246,16221204120897413,2,-1.602428,0.9600556,1.678116,354.9371,273.7286,192.6502
0.2874732,16221204120997145,0,-0.5872484,1.668948,0.5483599,45.90127,226.4361,355.1305
0.2874732,16221204120997145,1,-1.560038,0.9613676,1.793631,356.0354,282.1239,183.5311
0.2874732,16221204120997145,2,-1.60239,0.9600626,1.678184,354.9371,273.7286,192.6502
0.2988438,16221204121106856,0,-0.5845523,1.669798,0.54511,45.64958,225.0364,354.964
0.2988438,16221204121106856,1,-1.560047,0.961452,1.793796,356.0354,282.1239,183.531
0.2988438,16221204121106856,2,-1.602378,0.9600717,1.678184,354.9371,273.7286,192.6502
0.3095771,16221204121226562,0,-0.582049,1.670592,0.5415994,45.41089,223.6731,354.8311
0.3095771,16221204121226562,1,-1.56004,0.9615126,1.793466,356.0354,282.1239,183.531
0.3095771,16221204121226562,2,-1.602355,0.9599547,1.678543,354.9372,273.7286,192.6503
0.3206554,16221204121336270,0,-0.5792594,1.671349,0.5386754,45.22371,222.3437,354.686
0.3206554,16221204121336270,1,-1.56004,0.9615363,1.793356,356.0354,282.1239,183.531
0.3206554,16221204121336270,2,-1.602338,0.9599274,1.678623,354.9372,273.7286,192.6503
0.3206554,16221204121336270,3,-0.5792595,1.671356,0.5386755,48.8098,192.0986,1.944635e-06
0.3315594,16221204121436001,0,-0.5765154,1.67197,0.5356414,45.06886,221.082,354.5988
0.3315594,16221204121436001,1,-1.560046,0.961587,1.793273,356.0355,282.124,183.531
0.3315594,16221204121436001,2,-1.602374,0.959998,1.678392,354.9372,273.7287,192.6502
0.3435438,16221204121585600,0,-0.5735897,1.672679,0.5328503,44.9385,219.8274,354.5352
0.3435438,16221204121585600,1,-1.560043,0.9616133,1.79323,356.0355,282.1241,183.531
0.3435438,16221204121585600,2,-1.602376,0.9600245,1.678315,354.9372,273.7286,192.6502
0.3542271,16221204121665386,0,-0.5705,1.673282,0.5302212,44.8377,218.5628,354.4638
