timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.02223,1.622558524948342e+16,0,5,hall
0.04446,1.6225585250430884e+16,2,3,1,1,0.09415852818823475
0.06445999,1.6225585250939528e+16,1,3,1,2,0.09415882237087134
0.1279792,1.6225585251572888e+16,1,3,0,2,3.7414011915542327
0.1279792,1.6225585251572888e+16,2,3,0,1,0.4928578319248503
4.760464,1.6225585299794084e+16,0,5,corridor
10.61988,1.6225585358391078e+16,0,1,-2.865551,1.679053,-3.209008,-0.4139906,1.677101,-3.282775
10.61988,1.6225585358391078e+16,0,5,livingroom
12.77434,1.6225585379934628e+16,0,1,-0.4022223,1.67686,-3.260388,2.906054,1.676388,-2.879197
14.94814,1.6225585401667844e+16,0,1,2.756825,1.700073,-2.899847,5.160769,1.700063,-0.758464
16.54486,1.6225585417642384e+16,0,1,5.304388,1.691141,-0.8440111,6.831722,1.691804,-1.303012
16.54486,1.6225585417642384e+16,0,5,terrace
19.74463,1.6225585449646156e+16,0,1,6.785019,1.73161,-1.267027,9.726,3.662199,-3.996
24.70168,1.6225585499217642e+16,0,1,9.742522,3.6658,-4.183052,11.38579,5.974406,-8.986422
27.03487,1.6225585522540082e+16,0,1,11.41842,5.99743,-8.836081,13.24294,8.644219,-7.068205
44.83696,1.622558570055436e+16,0,1,12.78315,8.469998,-7.305052,11.38579,5.824451,-8.986422
48.29086,1.6225585735089284e+16,0,1,11.47982,5.892907,-8.849037,9.726,3.584132,-3.996
49.31965,1.6225585745384116e+16,0,1,9.72845,3.584319,-4.013257,4.926777,1.653552,-1.051667
50.51229,1.6225585757315786e+16,0,1,4.898206,1.695387,-1.145306,1.389657,1.695444,-2.939268
50.51229,1.6225585757315786e+16,0,5,livingroom
53.43148,1.6225585843072324e+16,1,3,1,2,0.061167196421039516
53.4541,1.6225585843561016e+16,1,3,0,2,0.31450632852526206
