timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.0079992,1.6225584527542724e+16,0,5,hall
0.0359984,1.622558453261929e+16,2,3,1,1,0.03034295766080822
0.2059781,1.622558457782971e+16,1,3,1,2,0.09175071786116988
1.589713,1.6225584591568772e+16,2,3,0,1,0.30007623211219175
1.603891,1.62255845917084e+16,1,3,0,2,0.3021452185176526
25.00138,1.6225584827193652e+16,0,5,corridor
31.00428,1.6225584887246712e+16,0,1,-2.778381,1.699693,-3.173918,0.6307425,1.697503,-3.501555
31.00428,1.6225584887246712e+16,0,5,livingroom
32.58232,1.6225584903000064e+16,0,1,0.6243235,1.692594,-3.49365,3.6221,1.692433,-3.210837
37.02154,1.622558494740382e+16,0,1,3.532805,1.682062,-3.303267,2.284025,1.681998,-6.776342
37.02154,1.622558494740382e+16,0,5,kitchen
38.59176,1.6225584963098164e+16,0,1,2.373155,1.632252,-6.731855,3.465755,1.632107,-6.807043
43.82558,1.622558501543779e+16,0,1,3.410662,1.6866,-6.669366,4.661464,1.686561,-5.838832
44.85046,1.6225585025691106e+16,0,5,livingroom
46.98997,1.6225585047115688e+16,0,1,5.418878,1.663632,-1.178584,7.201551,1.663424,-1.164165
46.98997,1.6225585047115688e+16,0,5,terrace
55.68719,1.6225585134072472e+16,0,1,7.048839,1.682218,-3.931765,5.318014,1.68212,-0.7254248
58.10804,1.622558515826432e+16,0,1,5.298178,1.688984,-0.8064114,2.244339,1.688854,0.3650178
60.84164,1.622558518561152e+16,0,1,2.245959,1.668979,0.3081328,-0.8283157,1.668985,0.1116244
62.37675,1.6225585200953396e+16,0,1,-0.8026254,1.670916,0.02987731,-2.122702,1.670854,-3.714641
62.37675,1.6225585200953396e+16,0,5,livingroom
