time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637581553845565655,507553,85710,24,24,0,0.7732426,0.425585,0,-1,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(31.2, 0.9, -26.6),(-30.9, -1.2, -26.1),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581553845655419,507561,85711,24,24,0,0.6224195,0.212379,0,-1,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(31.2, 0.9, -26.6),(-30.9, -1.2, -26.1),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581553846248905,507611,85717,24,24,0,0.6224195,0.212379,0,-1,-1,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(31.2, 0.9, -26.6),(-30.9, -1.2, -26.1),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581553846338665,507628,85719,24,24,0,0.3997203,0,0,-1,-1,0,(0.5, 0.6),(0.5, 0.7),(0.0, 0.0),(31.2, 0.9, -26.6),(-30.9, -1.2, -26.1),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581553846418453,507678,85725,25,25,0,0.2290001,0,0,-1,-1,0,(0.6, 0.6),(0.5, 0.6),(0.0, 0.0),(31.1, 1.1, -26.4),(-31.0, -1.0, -26.2),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0.1494956,0,0,False,0,0,
637581553846498237,507694,85727,25,25,0,0.3398526,0,0,-1,-1,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.1, 1.1, -26.4),(-31.0, -1.0, -26.3),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581553846538132,507703,85728,25,25,0,0.6959194,0.1744343,0,-1,-1,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.2, 1.1, -26.6),(-31.0, -1.0, -26.5),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581553846627894,507711,85729,25,25,0,0.7397367,0.2267387,0,-1,-1,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.1, 1.0, -26.3),(-31.0, -1.0, -26.5),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581553846667785,507719,85730,31,31,3,0.7397367,0.2267387,0,4.691147,4.492523,0,(0.6, 0.6),(0.5, 0.6),(0.0, 0.0),(31.2, 0.9, -26.3),(-31.0, -1.1, -26.3),(-20.6, -0.8, -26.3),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637581553846737595,507728,85731,31,31,3,0.7675458,0.3006586,0,4.873779,4.623215,0,(0.6, 0.6),(0.5, 0.6),(0.0, 0.0),(31.2, 0.9, -26.4),(-31.0, -1.2, -26.1),(-23.0, -0.9, -26.2),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
