time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637581554472241807,570239,93234,31,31,3,1,1,0,4.705246,4.773148,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(30.9, 0.9, -26.3),(-31.1, -1.3, -26.0),(-11.8, -0.6, -26.1),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.1025897,0.1025897,False,0,0,
637581554472261752,570256,93236,31,31,3,1,1,0,4.6931,4.823929,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(30.9, 0.9, -26.4),(-31.1, -1.2, -26.0),(-2.7, -0.3, -26.2),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.02181386,0.02181386,False,0,0,
637581554472461217,570281,93239,31,31,3,1,1,0,4.702393,4.810593,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(30.9, 0.9, -26.2),(-31.1, -1.1, -26.2),(-4.8, -0.3, -26.2),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.01685038,0.01685038,False,0,0,
637581554472919992,570289,93240,31,31,3,1,1,0,4.688721,4.774948,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(30.9, 1.0, -26.4),(-31.1, -1.0, -26.4),(10.6, 0.4, -26.4),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.009757647,0.009757647,False,0,0,
637581554472939938,570297,93241,31,31,3,0.9773407,0.9328409,0,4.644165,4.629974,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(30.9, 1.1, -26.4),(-31.1, -0.9, -26.5),(25.4, 0.9, -26.4),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554473019729,570356,93248,24,24,0,0.9774948,0.9332771,0,-1,-1,0,(0.6, 0.6),(0.5, 0.7),(0.0, 0.0),(30.9, 1.1, -26.4),(-31.1, -0.9, -26.5),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581554473039673,570364,93249,24,24,0,0.9171746,0.7076726,0,-1,-1,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(30.9, 1.1, -26.4),(-31.1, -0.9, -26.5),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581554473219194,570372,93250,24,8,0,0.2186645,0,0,-1,-1,0,(0.6, 0.7),(-1.0, -1.0),(0.0, 0.0),(30.9, 1.1, -26.4),(-31.1, -0.9, -26.5),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581554473348846,570381,93251,24,8,0,0.2186645,0,0,-1,-1,0,(0.6, 0.6),(-1.0, -1.0),(0.0, 0.0),(30.9, 1.1, -26.4),(-31.1, -0.9, -26.5),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581554473378765,570389,93252,24,8,0,0.2454602,0,0,-1,-1,0,(0.6, 0.6),(-1.0, -1.0),(0.0, 0.0),(30.9, 1.1, -26.4),(-31.1, -0.9, -26.5),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581554473498444,570397,93253,24,8,0,0.2454602,0,0,-1,-1,0,(0.6, 0.6),(-1.0, -1.0),(0.0, 0.0),(30.9, 1.1, -26.4),(-31.1, -0.9, -26.5),(-1.0, -1.0, -1.0),(0.0, 0.0, 0.0),(0.0, 0.0, 0.0),(-1.0, -1.0, -1.0),1,0,0,0,0,0,0,False,0,0,
637581554473590200,570406,93254,31,31,3,0.3315606,0.04045876,0,3.79512,2.476044,0,(0.6, 0.6),(0.5, 0.6),(0.0, 0.0),(30.6, 0.3, -26.1),(-31.1, 2.7, -41.2),(30.6, 0.3, -26.1),(-0.1, -0.1, 1.0),(0.0, 0.0, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554473650038,570414,93255,31,31,3,0.3315606,0.04045876,0,3.436676,3.218521,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.1, 1.7, -26.6),(-31.1, -0.6, -26.1),(31.1, 1.7, -26.6),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554473709884,570422,93256,31,31,3,0.5798174,0.2445014,0,3.849899,4.220551,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.1, 1.6, -26.7),(-31.1, -0.7, -26.0),(31.1, 1.6, -26.7),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554473889397,570431,93257,31,31,3,0.5798174,0.2445014,0,4.300812,4.504471,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.1, 1.8, -27.4),(-31.1, -0.7, -26.2),(31.1, 1.8, -27.4),(-0.1, -0.1, 1.0),(0.0, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554473909354,570439,93258,31,31,3,0.7875959,0.4136289,0,4.600998,4.606522,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.6, -27.0),(-31.1, -0.8, -26.2),(31.0, 1.6, -27.0),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554473929296,570447,93259,31,31,3,0.7875959,0.4136289,0,4.811203,4.585739,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.5, -26.7),(-31.2, -0.7, -26.3),(31.0, 1.5, -26.7),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554473949240,570456,93260,31,31,3,0.7875959,0.4136289,0,4.758545,4.810638,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.4, -26.5),(-31.2, -0.7, -26.4),(31.0, 1.4, -26.5),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554474058948,570464,93261,31,31,3,0.7875959,0.4136289,0,4.606277,4.607269,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.3, -26.4),(-31.1, -0.8, -26.3),(31.0, 1.3, -26.4),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554474602562,570472,93262,31,31,3,0.8251516,0.5391493,0,4.756317,4.684906,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.3, -26.5),(-31.1, -0.8, -26.3),(31.0, 1.3, -26.5),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554474831946,570480,93263,31,31,3,0.8251516,0.5391493,0,4.724289,4.668884,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.2, -26.3),(-31.1, -0.8, -26.3),(31.0, 1.2, -26.3),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554474871841,570522,93268,31,31,3,0.8769123,0.7668935,0,4.772781,4.734238,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.0, -26.0),(-31.1, -1.0, -26.0),(-30.6, -1.0, -26.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554475061336,570547,93271,31,31,3,0.8769123,0.7668935,0,4.759003,4.781326,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.1, -26.2),(-31.1, -1.0, -26.1),(-30.9, -1.0, -26.1),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554475240853,570555,93272,31,31,3,0.9515523,0.9098996,0,4.791534,4.830978,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.0, -26.1),(-31.1, -1.0, -26.1),(-31.0, -1.0, -26.1),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0,0,False,0,0,
637581554475300693,570580,93275,31,31,3,1,1,0,4.815903,4.758453,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.0, -26.2),(-31.1, -1.0, -26.1),(-29.3, -1.0, -26.1),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.006492511,0.006492511,False,0,0,
637581554475430351,570589,93276,31,31,3,1,1,0,4.803696,4.839798,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.0, -26.1),(-31.1, -1.1, -26.0),(-21.8, -0.8, -26.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.01530478,0.01530478,False,0,0,
637581554475789386,570597,93277,31,31,3,1,1,0,4.792191,4.869492,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 0.9, -26.0),(-31.1, -1.1, -26.1),(-15.4, -0.6, -26.1),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.02003411,0.02003411,False,0,0,
637581554476028749,570622,93280,31,31,3,1,1,0,4.757782,4.84111,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.0, -26.1),(-31.1, -1.1, -26.1),(-14.0, -0.5, -26.1),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.02257222,0.02257222,False,0,0,
637581554476288056,570639,93282,31,31,3,1,1,0,4.727371,4.839935,0,(0.6, 0.5),(0.5, 0.6),(0.0, 0.0),(31.0, 1.0, -26.1),(-31.1, -1.1, -26.1),(-13.4, -0.5, -26.1),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.03708266,0.03708266,False,0,0,
