timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-02-17-39-14,16226555549852944,Tutorial,00:02:42.4488568,17,1,
21-06-02-17-41-57,16226557174748224,HouseNarrative,00:07:08.9314732,150,0,
