time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637577305215437924,986473,641977,31,25,3,0.3335009,0,0,5.386765,-1,0,(0.7, 0.6),(0.7, 0.8),(0.0, 0.0),(29.3, -3.5, -24.4),(-35.5, -7.4, -25.7),(29.3, -3.5, -24.4),(-0.4, 0.1, 0.9),(0.0, 0.0, 0.0),(-0.4, 0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637577305216081263,986482,641978,31,31,3,1,1,0,5.516968,5.763748,0,(0.7, 0.6),(0.7, 0.8),(0.0, 0.0),(29.4, -3.5, -24.4),(-35.4, -7.4, -25.7),(29.4, -3.5, -24.4),(-0.4, 0.1, 0.9),(-0.5, 0.1, 0.9),(-0.4, 0.1, 0.9),1,0,0,0,0,0.1224235,0.1224235,False,0,1,
637577305216101209,986490,641979,31,31,3,1,1,0,5.361877,5.701035,0,(0.7, 0.6),(0.7, 0.8),(0.0, 0.0),(29.5, -3.5, -24.3),(-35.3, -7.5, -25.6),(29.5, -3.5, -24.3),(-0.4, 0.1, 0.9),(-0.4, 0.1, 0.9),(-0.4, 0.1, 0.9),1,0,0,0,0,0.1438632,0.1438632,False,0,1,
637577305216210918,986532,641984,31,31,3,1,1,0,5.181427,5.466385,0,(0.6, 0.6),(0.7, 0.8),(0.0, 0.0),(30.2, -3.6, -24.1),(-34.6, -7.2, -25.2),(30.2, -3.6, -24.1),(-0.3, 0.1, 1.0),(-0.3, 0.1, 1.0),(-0.3, 0.1, 1.0),1,0,0,0,0,0.2131028,0.2131028,False,0,1,
637577305216240835,986540,641985,31,31,3,1,1,0,5.206436,5.507233,0,(0.6, 0.6),(0.6, 0.8),(0.0, 0.0),(30.3, -3.6, -24.1),(-34.5, -7.2, -25.2),(30.3, -3.6, -24.1),(-0.3, 0.1, 1.0),(-0.2, 0.1, 1.0),(-0.3, 0.1, 1.0),1,0,0,0,0,0.2502619,0.2502619,False,0,1,
637577305216290705,986548,641986,31,31,3,1,1,0,5.20961,5.448227,0,(0.6, 0.6),(0.6, 0.8),(0.0, 0.0),(30.5, -3.6, -24.0),(-34.3, -7.2, -25.1),(30.2, -3.6, -24.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0.3495181,0.3495181,False,0,1,
637577305216350549,986557,641987,31,31,3,1,1,0,5.178543,5.40181,0,(0.6, 0.6),(0.6, 0.8),(0.0, 0.0),(30.6, -3.6, -24.0),(-34.3, -7.2, -25.1),(26.6, -3.8, -24.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0.4027864,0.4027864,False,0,1,
637577305216540039,986565,641988,31,31,3,1,1,0,5.152573,5.313217,0,(0.6, 0.6),(0.6, 0.8),(0.0, 0.0),(30.7, -3.5, -24.0),(-34.0, -7.3, -25.1),(25.5, -3.8, -24.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0.3886331,0.3886331,False,0,1,
637577305216559987,986573,641989,31,31,3,1,1,0,5.059372,5.360672,0,(0.6, 0.6),(0.6, 0.7),(0.0, 0.0),(30.8, -3.6, -23.9),(-34.0, -7.2, -25.0),(24.5, -3.9, -24.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0.3804548,0.3804548,False,0,1,
637577305216599876,986582,641990,31,31,3,1,1,0,5.133484,5.403427,0,(0.6, 0.6),(0.6, 0.8),(0.0, 0.0),(30.8, -3.6, -23.8),(-33.9, -7.2, -24.9),(21.7, -4.1, -24.0),(-0.2, 0.1, 1.0),(-0.1, 0.1, 1.0),(-0.2, 0.1, 1.0),1,0,0,0,0,0.3804548,0.3804548,False,0,1,
