timestamp,ticksSince1970 (100ns),objectId,position.x,position.y,position.z,rotation.x,rotation.y,rotation.z
0.0,16221338233828486,0,60.0,1.365269,0.05,300.0,,
0.0142936,16221338234017979,0,-3.250708,1.589019,-0.01390398,28.61177,52.38298,359.669
0.0142936,16221338234027953,1,-3.0,1.0,-0.04999998,0.0,90.0,0.0
0.0142936,16221338234027953,2,-3.0,1.0,-0.5500001,0.0,90.0,0.0
0.0142936,16221338234027953,3,-3.250709,1.58902,-0.01390404,19.21419,69.08666,9.041387e-07
0.0142936,16221338234027953,4,3.480512,0.01976633,-1.805704,5.059109e-06,-3.203764e-06,90.0
0.0142936,16221338234027953,5,3.802161,0.2515544,-5.438244,90.0,125.83,0.0
0.0142936,16221338234027953,6,-1.881455,1.212554,-0.2159064,274.0482,5.859822e-06,-5.334777e-06
0.0142936,16221338234027953,7,4.318162,0.3245543,-2.927245,89.98022,-2.414835e-06,0.0
0.0142936,16221338234027953,8,7.890543,0.004901767,0.1840932,0.0001901383,0.0005300372,0.004435144
0.0142936,16221338234027953,9,3.931545,0.7035543,-4.271906,0.0,0.0,0.0
0.0142936,16221338234027953,10,2.793546,0.4295544,-2.509906,-4.268868e-06,339.08,90.0
0.0142936,16221338234027953,11,3.105161,0.001482964,-5.531244,-1.211955e-06,90.0,-1.375258e-06
0.0142936,16221338234027953,12,2.605,-0.001211166,-1.49,0.0,0.0,0.0
0.0285872,16221338237079796,0,-3.247481,1.592395,-0.02595747,26.99456,57.52232,359.0857
0.0285872,16221338237079796,1,0.01116347,0.1045671,0.1653354,325.007,348.1904,11.15592
0.0285872,16221338237079796,2,-0.01200247,0.1147873,0.1471102,318.9186,12.80281,349.0532
0.0285872,16221338237079796,3,-3.247482,1.592392,-0.02595752,25.34351,64.28646,-2.834079e-06
0.0485872,16221338237937498,0,-3.241855,1.593836,-0.03271294,26.27537,61.37001,358.3275
0.0485872,16221338237937498,1,0.01116347,0.1045672,0.1653356,325.007,348.1903,11.15594
0.0485872,16221338237937498,2,-0.01200271,0.1147876,0.1471099,318.9186,12.80278,349.0532
0.0485872,16221338237937498,4,3.480523,0.003428698,-1.805724,359.716,-0.0003028933,90.33398
0.0485872,16221338237937498,5,3.802161,0.2454988,-5.438244,90.0,125.83,0.0
0.0485872,16221338237937498,6,-1.881455,1.208277,-0.215867,274.1202,-0.003093191,0.003225907
0.0485872,16221338237937498,7,4.318162,0.3184988,-2.927245,89.98022,-2.414835e-06,0.0
0.0485872,16221338237937498,8,7.890546,0.006073236,0.1840947,0.001909156,0.0001837904,-0.000897924
