time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637577304969614994,961887,639026,31,31,3,0.7933437,0.6696414,0,5.431213,5.756805,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.3),(-33.9, -7.8, -25.0),(-29.7, -7.6, -24.9),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0,0,False,0,1,
637577304969654885,961895,639027,31,31,3,1,1,0,5.447495,5.75827,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.3),(-33.9, -7.8, -25.0),(-24.7, -7.3, -24.6),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.5070347,0.5070347,False,0,1,
637577304969754619,961904,639028,31,31,3,1,1,0,5.431396,5.759705,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.3),(-33.9, -7.8, -25.0),(-20.4, -7.1, -24.4),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.5142952,0.5142952,False,0,1,
637577304970033870,961912,639029,31,31,3,1,1,0,5.415741,5.760315,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.3),(-33.9, -7.8, -25.0),(-18.7, -7.0, -24.4),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.5181917,0.5181917,False,0,1,
637577304970053820,961920,639030,31,31,3,1,1,0,5.430878,5.760223,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.4),(-33.9, -7.8, -25.0),(-19.7, -7.0, -24.4),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.5083163,0.5083163,False,0,1,
637577304970113658,961929,639031,31,31,3,1,1,0,5.365402,5.757156,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.4, -22.0),(-33.9, -7.8, -25.0),(-29.3, -7.6, -24.8),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.5030164,0.5030164,False,0,1,
637577304970203417,961937,639032,31,31,3,1,1,0,5.373123,5.755676,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.4, -22.0),(-33.9, -7.8, -25.0),(-27.6, -7.5, -24.7),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.5002501,0.5002501,False,0,1,
637577304970233336,961945,639033,31,31,3,1,1,0,5.368454,5.75444,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.4, -22.0),(-33.9, -7.8, -25.0),(-31.6, -7.7, -24.9),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4987655,0.4987655,False,0,1,
637577304970293181,961954,639034,31,31,3,1,1,0,5.34964,5.75621,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.4, -22.0),(-33.9, -7.8, -25.0),(-32.6, -7.8, -24.9),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4861141,0.4861141,False,0,1,
637577304970442777,961962,639035,31,31,3,1,1,0,5.366226,5.760895,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.4, -22.1),(-33.9, -7.8, -25.0),(-32.8, -7.8, -24.9),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4793244,0.4793244,False,0,1,
637577304970482672,961970,639036,31,31,3,1,1,0,5.357529,5.773132,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.4, -22.1),(-33.9, -7.8, -24.9),(-32.5, -7.7, -24.9),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.471696,0.471696,False,0,1,
637577304970552485,961979,639037,31,31,3,1,1,0,5.348846,5.775253,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.4, -22.1),(-33.9, -7.8, -24.9),(-31.2, -7.7, -24.8),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4676021,0.4676021,False,0,1,
637577304970702091,961995,639039,31,31,3,1,1,0,5.367966,5.776062,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.8, -24.9),(-16.1, -6.9, -24.1),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4613446,0.4613446,False,0,1,
637577304970811807,962004,639040,31,31,3,1,1,0,5.359787,5.773727,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.8, -24.9),(-3.6, -6.2, -23.6),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4579864,0.4579864,False,0,1,
637577304971081071,962012,639041,31,31,3,1,1,0,5.36911,5.77388,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.8, -24.9),(-3.0, -6.1, -23.5),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4566597,0.4566597,False,0,1,
637577304971110991,962020,639042,31,31,3,1,1,0,5.419083,5.774002,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.8, -24.9),(-2.6, -6.1, -23.5),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4566597,0.4566597,False,0,1,
637577304971150886,962028,639043,31,31,3,1,1,0,5.435883,5.775497,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.8, -24.9),(-3.1, -6.1, -23.5),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4564533,0.4564533,False,0,1,
637577304971200752,962037,639044,31,31,3,1,1,0,5.389313,5.777512,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.8, -24.9),(-4.6, -6.2, -23.6),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4473229,0.4473229,False,0,1,
637577304971338753,962045,639045,31,31,3,1,1,0,5.363068,5.779282,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.8, -24.9),(-6.4, -6.3, -23.7),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4379458,0.4379458,False,0,1,
637577304971358700,962053,639046,31,31,3,1,1,0,5.388016,5.789917,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.8, -24.9),(-7.5, -6.3, -23.7),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4355431,0.4355431,False,0,1,
637577304971378649,962062,639047,31,31,3,1,1,0,5.390488,5.7883,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.8, -24.9),(-8.7, -6.4, -23.8),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4355431,0.4355431,False,0,1,
637577304971428511,962070,639048,31,31,3,1,1,0,5.387436,5.789642,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.7, -24.9),(-8.7, -6.4, -23.8),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4295106,0.4295106,False,0,1,
637577304971498329,962078,639049,31,31,3,1,1,0,5.378342,5.787628,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.7, -24.9),(-7.2, -6.3, -23.8),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4262731,0.4262731,False,0,1,
637577304971563212,962087,639050,31,31,3,1,1,0,5.38739,5.782898,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.7, -25.0),(-5.2, -6.2, -23.7),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4246427,0.4246427,False,0,1,
637577304971652979,962095,639051,31,31,3,1,1,0,5.37825,5.762405,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.6, -25.0),(-2.1, -6.0, -23.6),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4237676,0.4237676,False,0,1,
637577304971732761,962103,639052,31,31,3,1,1,0,5.38649,5.749664,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.3, -22.1),(-33.9, -7.6, -25.0),(1.3, -5.8, -23.4),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4295323,0.4295323,False,0,1,
637577304971812546,962112,639053,31,31,3,1,1,0,5.375366,5.748444,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.2, -22.2),(-33.9, -7.6, -25.0),(1.4, -5.8, -23.5),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.432626,0.432626,False,0,1,
637577304971902307,962120,639054,31,31,3,1,1,0,5.373657,5.751495,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.2, -22.3),(-33.9, -7.6, -25.0),(-4.5, -6.1, -23.8),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4375446,0.4375446,False,0,1,
637577304971982092,962128,639055,31,31,3,1,1,0,5.375839,5.751617,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.2, -22.3),(-33.9, -7.6, -25.0),(-11.8, -6.5, -24.1),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4401843,0.4401843,False,0,1,
637577304972121721,962137,639056,31,31,3,1,1,0,5.374069,5.751343,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.2, -22.3),(-33.9, -7.6, -25.0),(-17.5, -6.8, -24.3),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4407978,0.4407978,False,0,1,
637577304972151640,962145,639057,31,31,3,1,1,0,5.373489,5.750458,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.2, -22.3),(-33.9, -7.6, -25.0),(-20.8, -6.9, -24.5),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4411271,0.4411271,False,0,1,
637577304972231424,962153,639058,31,31,3,1,1,0,5.373428,5.749939,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.2, -22.3),(-33.9, -7.6, -25.0),(-21.3, -7.0, -24.5),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.4335522,0.4335522,False,0,1,
637577304972311219,962162,639059,31,31,3,1,1,0,5.371445,5.745865,0,(0.6, 0.7),(0.6, 0.8),(0.0, 0.0),(30.8, -4.2, -22.3),(-33.9, -7.6, -25.0),(-20.8, -6.9, -24.5),(-0.1, 0.0, 1.0),(0.0, 0.0, 1.0),(0.0, 0.0, 1.0),1,0,0,0,0,0.429487,0.429487,False,0,1,
