time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637577307040805734,1168992,663884,31,31,3,0.7625579,0.02557657,0,5.094421,4.639862,0,(0.7, 0.7),(0.7, 0.8),(0.0, 0.0),(28.6, -4.0, -23.9),(-36.2, -8.1, -25.7),(23.3, -4.4, -24.0),(-0.4, -0.1, 0.9),(-0.4, -0.1, 0.9),(-0.4, -0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637577307040855600,1169009,663886,31,31,3,0.6367804,0.2912179,0,5.256592,5.33197,0,(0.7, 0.7),(0.8, 0.8),(0.0, 0.0),(28.8, -3.9, -23.8),(-36.1, -7.8, -25.9),(25.8, -4.0, -23.9),(-0.4, -0.1, 0.9),(-0.5, -0.2, 0.8),(-0.4, -0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637577307041104931,1169017,663887,31,31,3,0.6367804,0.2912179,0,5.350021,5.57814,0,(0.7, 0.7),(0.8, 0.9),(0.0, 0.0),(28.8, -3.8, -23.8),(-36.1, -7.8, -25.8),(24.3, -4.1, -24.0),(-0.4, -0.1, 0.9),(-0.5, -0.2, 0.8),(-0.4, -0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637577307041124879,1169025,663888,31,31,3,0.6564859,0.339588,0,5.337845,5.217209,0,(0.7, 0.7),(0.7, 0.9),(0.0, 0.0),(28.8, -3.8, -23.8),(-36.1, -7.9, -25.7),(18.6, -4.5, -24.1),(-0.4, -0.1, 0.9),(-0.5, -0.3, 0.8),(-0.4, -0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637577307041174748,1169042,663890,31,31,3,0.6564859,0.339588,0,5.303101,5.52977,0,(0.7, 0.7),(0.7, 0.9),(0.0, 0.0),(28.9, -3.8, -23.8),(-36.1, -7.9, -25.6),(15.5, -4.7, -24.2),(-0.4, -0.1, 0.9),(-0.4, -0.3, 0.9),(-0.4, -0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637577307041234589,1169050,663891,31,31,3,0.6543495,0.3401368,0,5.295425,5.247726,0,(0.7, 0.7),(0.8, 0.8),(0.0, 0.0),(28.9, -3.8, -23.8),(-36.1, -7.8, -25.9),(12.2, -4.8, -24.3),(-0.4, -0.1, 0.9),(-0.6, -0.2, 0.8),(-0.4, -0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637577307041284447,1169059,663892,31,31,3,0.6578853,0.3586004,0,5.256592,5.283035,0,(0.7, 0.7),(0.7, 0.8),(0.0, 0.0),(28.9, -3.8, -23.7),(-36.0, -7.8, -25.7),(12.6, -4.8, -24.2),(-0.4, -0.1, 0.9),(-0.4, -0.2, 0.9),(-0.4, -0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637577307041481506,1169067,663893,31,31,3,0.6505474,0.3534585,0,5.311417,5.032532,0,(0.7, 0.7),(0.7, 0.9),(0.0, 0.0),(29.0, -3.8, -23.7),(-36.0, -7.9, -25.6),(14.4, -4.7, -24.2),(-0.4, -0.1, 0.9),(-0.4, -0.2, 0.9),(-0.4, -0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637577307041501699,1169075,663894,31,31,3,0.6505474,0.3534585,0,5.344025,4.257935,0,(0.7, 0.7),(0.7, 0.8),(0.0, 0.0),(29.0, -3.8, -23.7),(-36.1, -7.9, -25.5),(17.8, -4.5, -24.0),(-0.4, -0.1, 0.9),(-0.3, -0.2, 0.9),(-0.4, -0.1, 0.9),1,0,0,0,0,0,0,False,0,1,
637577307041531616,1169084,663895,31,31,3,0.6505474,0.3534585,0,4.593521,4.484207,0,(0.7, 0.7),(0.7, 0.9),(0.0, 0.0),(28.8, -3.8, -23.8),(-36.2, -8.0, -25.2),(23.7, -4.1, -23.9),(-0.4, -0.2, 0.9),(-0.1, -0.4, 0.9),(-0.4, -0.2, 0.9),1,0,0,0,0,0,0,False,0,1,
