timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-02-10-17-20,16226290407187901,Tutorial,00:00:18.8931044,17,1,
21-06-02-10-17-39,16226290596406624,HouseObjectives,00:13:46.9331026,147,0,
