timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
7.563355,1.6226290483585706e+16,0,1,1.426405,1.704392,-0.2219554,3.289593,1.704424,-0.8149817
12.07215,1.6226290528674388e+16,0,1,3.128502,1.735795,-1.057397,0.171145,1.725979,-4.125107
