timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.2298112,1.623419570679266e+16,0,1,-0.2211639,1.483539,-3.598015,-2.675215,1.484101,-3.203176
26.37247,1.623419596822014e+16,0,1,-1.778604,1.47102,-3.671591,0.1711451,1.461037,-4.125107
38.71155,1.6234196091610424e+16,0,1,-0.3513287,1.447506,-3.539749,-1.58935,1.447516,-3.530064
42.84258,1.6234196132922384e+16,0,1,-1.308733,1.435101,-3.638415,0.1711451,1.425104,-4.125106
