time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637580652540589246,3732517,74141,31,31,3,1,1,0,3.575272,3.648331,0,(0.4, 0.5),(0.2, 0.4),(0.0, 0.0),(35.2, 7.7, -43.9),(-23.5, 7.8, -36.3),(35.2, 7.7, -43.9),(0.1, -0.2, 1.0),(0.2, -0.2, 0.9),(0.1, -0.2, 1.0),1,0,0,0,0,0.2173818,0.2173818,False,0,1,
637580652540609088,3732526,74142,31,31,3,1,1,0,3.720627,3.41272,0,(0.3, 0.5),(0.2, 0.4),(0.0, 0.0),(35.3, 7.8, -43.9),(-23.3, 7.9, -36.5),(35.3, 7.8, -43.9),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2052457,0.2052457,False,0,1,
637580652540688450,3732534,74143,31,31,3,1,1,0,3.800308,3.331894,0,(0.3, 0.5),(0.2, 0.4),(0.0, 0.0),(35.4, 7.8, -43.9),(-23.2, 8.0, -36.4),(35.4, 7.8, -43.9),(0.2, -0.2, 1.0),(0.2, -0.3, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2476089,0.2476089,False,0,1,
637580652540847174,3732542,74144,31,31,3,1,1,0,3.799637,3.480438,0,(0.3, 0.5),(0.2, 0.4),(0.0, 0.0),(35.5, 7.8, -43.9),(-23.2, 8.0, -36.3),(35.5, 7.8, -43.9),(0.2, -0.2, 1.0),(0.2, -0.3, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2745067,0.2745067,False,0,1,
637580652540911649,3732551,74145,31,31,3,1,1,0,3.835037,3.315018,0,(0.3, 0.5),(0.2, 0.4),(0.0, 0.0),(35.4, 7.8, -43.9),(-23.2, 8.0, -36.4),(35.4, 7.8, -43.9),(0.2, -0.2, 1.0),(0.2, -0.3, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2889421,0.2889421,False,0,1,
637580652541030696,3732567,74147,31,31,3,1,1,0,3.747406,3.170288,0,(0.3, 0.5),(0.2, 0.4),(0.0, 0.0),(35.4, 7.7, -43.9),(-23.0, 7.8, -36.4),(35.4, 7.7, -43.9),(0.2, -0.2, 1.0),(0.1, -0.2, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0.2742117,0.2742117,False,0,1,
637580652541129891,3732576,74148,31,31,3,1,1,0,3.735031,3.123932,0,(0.3, 0.5),(0.2, 0.4),(0.0, 0.0),(35.5, 7.7, -43.9),(-23.1, 7.7, -36.4),(35.5, 7.7, -43.9),(0.2, -0.2, 1.0),(0.2, -0.2, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2663063,0.2663063,False,0,1,
637580652541234051,3732584,74149,31,31,3,1,1,0,3.775558,3.235519,0,(0.3, 0.5),(0.2, 0.4),(0.0, 0.0),(35.4, 7.6, -43.9),(-23.2, 7.6, -36.4),(35.4, 7.6, -43.9),(0.2, -0.2, 1.0),(0.2, -0.3, 0.9),(0.2, -0.2, 1.0),1,0,0,0,0,0.2982303,0.2982303,False,0,1,
637580652541417575,3732592,74150,31,31,3,1,1,0,3.695816,3.460403,0,(0.3, 0.5),(0.2, 0.4),(0.0, 0.0),(35.4, 7.6, -44.0),(-23.4, 7.4, -36.4),(35.4, 7.6, -44.0),(0.2, -0.2, 1.0),(0.2, -0.1, 1.0),(0.2, -0.2, 1.0),1,0,0,0,0,0.3153631,0.3153631,False,0,1,
637580652541491971,3732609,74152,31,31,3,1,1,0,3.400543,3.715958,0,(0.3, 0.5),(0.2, 0.4),(0.0, 0.0),(35.2, 7.6, -43.9),(-23.3, 7.4, -36.5),(22.1, 7.5, -42.2),(0.2, -0.3, 0.9),(0.2, -0.2, 1.0),(0.2, -0.3, 1.0),1,0,0,0,0,0.3238689,0.3238689,False,0,1,
