timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-11-16-59-22,16234307623035944,Tutorial,00:00:14.3205951,17,1,
21-06-11-16-59-36,16234307766504770,HouseNarrative,00:06:01.7073831,150,0,
