timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-10-12-23-43,16233278233236407,Tutorial,00:00:15.6408598,17,1,
21-06-10-12-23-58,16233278389932696,HouseObjectives,00:06:52.0199387,147,0,
