timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-09-11-47-01,16232392218557162,Tutorial,00:01:03.5287685,17,1,
21-06-09-11-48-05,16232392854092865,HouseNarrative,00:09:10.6727769,150,0,
