timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-07-13-53-17,16230739975665285,Tutorial,00:01:06.1479298,17,1,
21-06-07-13-54-23,16230740637452104,HouseNarrative,00:05:39.3613135,150,0,
