timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-04-11-08-03,16228048832235142,Tutorial,00:00:06.9986737,17,1,
21-06-04-11-08-16,16228048963540540,HouseAestheticBase,00:00:48.2119871,143,0,
21-06-04-11-09-04,16228049446198970,HouseAestheticSpace,00:02:45.0514280,143,0,
21-06-04-11-11-49,16228051097286785,HouseAestheticPostApo,00:04:01.1963588,13,0,
21-06-04-11-15-57,16228053573619870,HouseAestheticBase,00:01:03.8981590,143,0,
