time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637584017446757478,3918469,177872,31,31,3,1,1,0,5.133041,5.579498,0,(0.6, 0.7),(0.5, 0.8),(0.0, 0.0),(33.1, -4.0, -28.0),(-34.1, -5.5, -28.4),(-33.1, -5.5, -28.4),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.3726691,0.3726691,False,0,0,
637584017447191385,3918477,177873,31,31,3,1,0.9248847,0,5.166321,5.623245,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(33.1, -4.1, -28.0),(-34.1, -5.6, -28.4),(-32.1, -5.6, -28.4),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.2487167,0,False,0,0,
637584017447939385,3918494,177875,31,31,3,1,0.9248847,0,5.196289,5.64566,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(33.2, -4.2, -28.0),(-34.2, -5.7, -28.5),(-28.7, -5.6, -28.4),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.1821945,0,False,0,0,
637584017448198694,3918544,177881,31,31,3,0.8210374,0.7800455,0,5.206161,5.521255,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(33.3, -4.2, -28.0),(-34.3, -5.7, -28.5),(-31.8, -5.6, -28.4),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637584017448238589,3918552,177882,31,31,3,0.8210374,0.7800455,0,5.236526,5.585342,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(33.3, -4.1, -28.0),(-34.3, -5.7, -28.5),(-31.3, -5.6, -28.4),(-0.1, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637584017448278480,3918611,177889,31,31,3,0.8146898,0.7371253,0,5.227417,5.614349,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(33.3, -4.2, -28.0),(-34.3, -5.7, -28.5),(-33.0, -5.6, -28.5),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637584017448418110,3918619,177890,31,31,3,0.7999494,0.688281,0,5.150345,5.676666,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(33.3, -4.2, -28.0),(-34.3, -5.7, -28.5),(-32.5, -5.6, -28.5),(0.0, -0.3, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637584017448487925,3918636,177892,31,31,3,0.7999494,0.688281,0,5.221207,5.617508,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(33.4, -4.2, -28.0),(-34.3, -5.7, -28.5),(-9.8, -5.1, -28.3),(-0.1, -0.3, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637584017448842037,3918644,177893,31,31,3,0.7451122,0.6776562,0,5.200562,5.678146,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(33.4, -4.2, -28.0),(-34.3, -5.7, -28.5),(1.8, -4.9, -28.2),(-0.1, -0.3, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
637584017448991631,3918652,177894,31,31,3,0.7036554,0.6528237,0,5.287003,5.681061,0,(0.6, 0.8),(0.6, 0.8),(0.0, 0.0),(33.4, -4.1, -28.0),(-34.3, -5.7, -28.5),(0.6, -4.9, -28.2),(-0.1, -0.3, 1.0),(0.0, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0,0,False,0,0,
