timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.0487483,1.6228049446637796e+16,0,5,hall
0.0974966,1.6228049447929412e+16,2,3,1,1,0.09402220648201415
0.1174966,1.6228049448891902e+16,1,3,1,2,0.09402151248650387
0.2174966,1.622804945149999e+16,1,3,0,2,3.4472273897184227
0.2174966,1.622804945149999e+16,2,3,0,1,0.411909579241921
29.59152,1.622804974691836e+16,0,5,corridor
36.02804,1.6228049811402248e+16,2,3,1,75,0.09672721687818794
36.02804,1.6228049811402248e+16,2,4,1,75,0.09672806661977669
36.2427,1.6228049813422072e+16,2,3,0,75,0.3126653007555523
36.2427,1.6228049813422072e+16,2,4,0,75,0.3126786357357344
40.11867,1.6228049852194048e+16,0,1,-3.134048,1.631019,-2.754697,-5.964564,1.62925,-2.944956
40.11867,1.6228049852194048e+16,0,5,bedroom 1
41.27342,1.6228049863720594e+16,0,1,-5.969241,1.622666,-2.947038,-7.597462,1.622789,-3.140828
50.5806,1.6228049956786548e+16,0,1,-7.326337,1.619068,-3.006594,-3.655473,1.619044,-2.954799
53.65762,1.6228049987549174e+16,0,5,corridor
62.05434,1.6228050071527048e+16,0,1,-3.150585,1.619651,-5.48811,-4.835639,1.618455,-6.512127
62.05434,1.6228050071527048e+16,0,5,bathroom
70.67094,1.6228050157695596e+16,0,1,-4.317725,1.59484,-6.008054,-2.698352,1.596781,-5.937211
70.67094,1.6228050157695596e+16,0,5,corridor
71.3023,1.6228050164023198e+16,0,1,-2.730176,1.6108,-5.923244,-0.8494732,1.609047,-5.78174
71.3023,1.6228050164023198e+16,0,5,bedroom 2
81.34393,1.6228050264428374e+16,0,1,-1.614369,1.581453,-5.772178,-2.950746,1.583539,-5.227265
81.34393,1.6228050264428374e+16,0,5,corridor
85.36322,1.6228050304616012e+16,0,1,-2.596397,1.660103,-3.159795,-0.1228209,1.658114,-3.188044
85.36322,1.6228050304616012e+16,0,5,livingroom
95.15871,1.6228050402586876e+16,0,1,-0.1179795,1.648185,-3.175936,7.037434,1.648096,-1.214424
95.15871,1.6228050402586876e+16,0,5,terrace
97.16916,1.6228050422682592e+16,0,1,6.998112,1.670434,-1.322585,9.725999,3.601382,-3.996
103.0102,1.6228050481087048e+16,0,1,9.755025,3.600084,-3.914648,11.38589,5.908062,-8.986468
121.7623,1.6228050668605444e+16,0,1,11.35219,5.917786,-8.892092,13.24303,8.564617,-7.067959
144.2145,1.622805089315188e+16,0,1,12.4322,8.459139,-7.026244,6.856763,1.572928,-0.162265
149.6942,1.622805094792489e+16,0,1,6.49478,1.605891,0.2330998,4.919128,1.605802,-2.051368
149.6942,1.622805094792489e+16,0,5,livingroom
