time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637580622121417602,2910887,88233,31,31,3,1,1,0,4.119095,4.14566,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.1, -2.9, -24.3),(-27.0, -1.5, -24.4),(-20.0, -1.7, -24.4),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.3946058,0.3946058,False,0,1,
637580622121447519,2910895,88234,31,31,3,1,1,0,4.205963,4.115402,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.2, -3.0, -24.3),(-27.0, -1.5, -24.4),(-19.4, -1.7, -24.4),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2881346,0.2881346,False,0,1,
637580622121527312,2910937,88239,31,31,3,1,1,0,4.202591,4.221054,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.1, -3.0, -24.2),(-27.0, -1.5, -24.5),(-20.0, -1.7, -24.5),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2881346,0.2881346,False,0,1,
637580622121547252,2910945,88240,31,31,3,1,1,0,4.195908,4.143082,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.1, -3.0, -24.3),(-27.0, -1.5, -24.5),(-22.3, -1.6, -24.5),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2466895,0.2466895,False,0,1,
637580622121617066,2910954,88241,31,31,3,1,1,0,4.196075,4.1642,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.1, -3.0, -24.3),(-27.1, -1.5, -24.5),(-24.2, -1.6, -24.5),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2589216,0.2589216,False,0,1,
637580622121666933,2910962,88242,31,31,3,1,1,0,4.19397,4.136688,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.1, -3.0, -24.3),(-27.1, -1.5, -24.5),(-25.3, -1.6, -24.5),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2654862,0.2654862,False,0,1,
637580622121776642,2910970,88243,31,31,3,1,1,0,4.19545,4.157959,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.1, -3.0, -24.3),(-27.1, -1.5, -24.5),(-24.9, -1.6, -24.5),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2743136,0.2743136,False,0,1,
637580622121926238,2910979,88244,31,31,3,1,1,0,4.196991,4.145004,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.1, -3.0, -24.3),(-27.1, -1.5, -24.5),(-19.0, -1.7, -24.5),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2790511,0.2790511,False,0,1,
637580622121986079,2910987,88245,31,31,3,1,1,0,4.196365,4.16748,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.1, -3.0, -24.3),(-27.2, -1.5, -24.5),(3.3, -2.2, -24.4),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2823204,0.2823204,False,0,1,
637580622122075839,2910995,88246,31,31,3,1,1,0,4.196579,4.188309,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.1, -3.0, -24.3),(-27.2, -1.5, -24.5),(3.5, -2.2, -24.4),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2858262,0.2858262,False,0,1,
637580622122105760,2911004,88247,31,31,3,1,1,0,4.250137,4.182465,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.1, -2.9, -24.4),(-27.2, -1.4, -24.5),(0.0, -2.1, -24.5),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2599085,0.2599085,False,0,1,
637580622122175577,2911012,88248,31,31,3,1,1,0,3.903015,3.819153,0,(0.5, 0.7),(0.4, 0.6),(0.0, 0.0),(32.1, -2.7, -24.9),(-27.0, -1.4, -24.5),(-23.3, -1.5, -24.5),(-0.1, -0.2, 1.0),(-0.1, -0.2, 1.0),(-0.1, -0.2, 1.0),1,0,0,0,0,0.2459991,0.2459991,False,0,1,
