timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-02-10-46-53,16226308131279848,Tutorial,00:00:23.8838783,17,1,
21-06-02-10-47-17,16226308370336866,HouseNarrative,00:08:52.0839042,150,0,
