time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637582276131388968,767617,343571,31,31,3,1,1,0,4.37648,4.306808,0,(0.6, 0.6),(0.5, 0.5),(0.0, 0.0),(30.2, 1.3, -27.6),(-28.2, 2.5, -24.6),(-3.5, 2.0, -25.9),(-0.3, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.2332964,0.2332964,False,0,0,
637582276131448498,767625,343572,31,31,3,1,1,0,4.337906,4.382614,0,(0.6, 0.6),(0.5, 0.5),(0.0, 0.0),(30.3, 1.3, -27.6),(-28.1, 2.4, -24.6),(-2.8, 1.9, -25.9),(-0.3, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.2251469,0.2251469,False,0,0,
637582276131532795,767633,343573,31,31,3,1,1,0,4.273956,4.30513,0,(0.6, 0.6),(0.5, 0.5),(0.0, 0.0),(30.4, 1.3, -27.6),(-28.0, 2.4, -24.6),(-0.9, 1.9, -26.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.2244851,0.2244851,False,0,0,
637582276131617372,767642,343574,31,31,3,1,1,0,4.162628,4.300842,0,(0.6, 0.6),(0.5, 0.5),(0.0, 0.0),(30.5, 1.3, -27.6),(-28.0, 2.4, -24.6),(-0.9, 1.9, -26.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.2241298,0.2241298,False,0,0,
637582276131701431,767650,343575,31,31,3,1,1,0,4.180801,4.319778,0,(0.6, 0.6),(0.5, 0.5),(0.0, 0.0),(30.6, 1.3, -27.6),(-27.9, 2.4, -24.6),(-2.0, 2.0, -25.9),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.2086942,0.2086942,False,0,0,
637582276131785761,767658,343576,31,31,3,1,1,0,4.262573,4.355087,0,(0.5, 0.6),(0.5, 0.5),(0.0, 0.0),(30.7, 1.4, -27.7),(-27.8, 2.5, -24.5),(-2.4, 2.0, -25.9),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.2004103,0.2004103,False,0,0,
637582276131865119,767667,343577,31,31,3,1,1,0,4.225021,4.296799,0,(0.5, 0.6),(0.5, 0.5),(0.0, 0.0),(30.7, 1.4, -27.6),(-27.7, 2.5, -24.5),(-2.3, 2.0, -25.9),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.1999577,0.1999577,False,0,0,
637582276131954676,767675,343578,31,31,3,1,1,0,4.127258,4.361816,0,(0.5, 0.6),(0.5, 0.5),(0.0, 0.0),(30.8, 1.3, -27.4),(-27.7, 2.5, -24.5),(-2.6, 2.0, -25.7),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.2, -0.1, 1.0),1,0,0,0,0,0.1997148,0.1997148,False,0,0,
637582276132033760,767683,343579,31,31,3,1,1,0,4.21814,4.273438,0,(0.5, 0.6),(0.5, 0.5),(0.0, 0.0),(30.9, 1.4, -27.6),(-27.6, 2.5, -24.5),(-1.2, 2.0, -25.9),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2023959,0.2023959,False,0,0,
637582276132118071,767692,343580,31,31,3,1,1,0,4.20636,4.334412,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(30.9, 1.4, -27.5),(-27.5, 2.6, -24.5),(-4.1, 2.1, -25.7),(-0.2, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.2038349,0.2038349,False,0,0,
637582276132202400,767700,343581,31,31,3,1,1,0,4.151199,4.331329,0,(0.5, 0.6),(0.4, 0.5),(0.0, 0.0),(31.0, 1.3, -27.3),(-27.5, 2.6, -24.6),(-15.1, 2.3, -25.1),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.1930615,0.1930615,False,0,0,
