time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637580792124725530,3428940,26714,31,31,3,0.9829543,0.9230564,0,3.503723,3.663284,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.6),(17.6, 4.5, -31.9),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580792124809855,3428956,26716,31,31,3,0.9829543,0.9230564,0,3.491211,3.657242,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.6),(9.0, 4.4, -32.2),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580792124933850,3428965,26717,31,31,3,0.952881,0.930815,0,3.463287,3.65094,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.6),(4.0, 4.4, -32.4),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580792125042985,3428973,26718,31,31,3,1,1,0,3.435562,3.651794,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.6),(2.7, 4.4, -32.4),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.01528624,0.01528624,False,0,0,
637580792125152092,3428990,26720,31,31,3,1,1,0,3.442703,3.652573,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.5),(-1.5, 4.4, -32.5),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.0100253,0.0100253,False,0,0,
637580792125251295,3428998,26721,31,31,3,0.9657782,0.9327489,0,3.435974,3.651871,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.5),(-6.0, 4.4, -32.7),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580792125370336,3429006,26722,31,31,3,1,1,0,3.435806,3.651413,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.5),(-9.8, 4.3, -32.8),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.007646635,0.007646635,False,0,0,
637580792125484423,3429015,26723,31,31,3,1,1,0,3.426849,3.650116,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.5),(-10.6, 4.3, -32.8),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.006370064,0.006370064,False,0,0,
637580792125593538,3429031,26725,31,31,3,0.9935002,0.9352561,0,3.426987,3.648865,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.5),(-11.7, 4.3, -32.9),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580792125702651,3429040,26726,31,31,3,0.9935002,0.9352561,0,3.424377,3.638916,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.5),(-12.8, 4.3, -32.9),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580792125791937,3429056,26728,31,31,3,0.948423,0.9237758,0,3.394974,3.583084,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.5),(-13.5, 4.3, -32.9),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580792125920898,3429065,26729,31,31,3,0.9487635,0.9242662,0,3.394562,3.571487,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.5),(-14.8, 4.3, -32.9),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
637580792126025051,3429073,26730,31,31,3,1,1,0,3.394501,3.570663,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.2, 4.5, -31.4),(-30.7, 4.3, -33.5),(-15.8, 4.3, -33.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.004474372,0.004474372,False,0,0,
637580792126134166,3429081,26731,31,31,3,1,1,0,3.388031,3.565674,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.3, 4.5, -31.5),(-30.7, 4.3, -33.5),(-16.5, 4.3, -33.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0.003457001,0.003457001,False,0,0,
637580792126188731,3429090,26732,31,31,3,0.9715986,0.9400162,0,3.388062,3.540421,0,(0.5, 0.5),(0.5, 0.5),(0.0, 0.0),(30.3, 4.5, -31.5),(-30.7, 4.3, -33.5),(-17.5, 4.3, -33.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),(0.0, -0.1, 1.0),1,0,0,0,0,0,0,False,0,0,
