timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-10-12-46-00,16233291603764929,Tutorial,00:00:59.4828339,17,1,
21-06-10-12-47-06,16233292262959847,HouseNarrative,00:06:41.1466445,150,0,
