timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-10-15-24-00,16233386403791802,Tutorial,00:01:12.5319085,17,1,
21-06-10-15-25-12,16233387129353934,HouseAestheticBase,00:11:09.5243537,143,0,
21-06-10-15-36-22,16233393824686756,HouseAestheticSpace,00:02:47.2031366,143,0,
21-06-10-15-39-09,16233395496782607,HouseAestheticPostApo,00:03:19.1381062,13,0,
21-06-10-15-42-28,16233397488327345,HouseAestheticBase,00:01:05.6337149,143,0,
