time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637580771801466173,699130,348948,31,31,3,1,1,0,4.002762,3.910019,0,(0.6, 0.7),(0.6, 0.7),(0.0, 0.0),(32.2, -3.3, -29.4),(-32.6, -6.5, -25.5),(14.7, -4.2, -28.3),(-0.3, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.3, 0.0, 1.0),1,0,0,0,0,0.1903389,0.1903389,False,0,1,
637580771801496094,699139,348949,31,31,3,1,1,0,4.038864,3.889542,0,(0.6, 0.7),(0.6, 0.7),(0.0, 0.0),(32.2, -3.4, -29.4),(-32.6, -6.5, -25.5),(16.3, -4.1, -28.4),(-0.3, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.3, 0.0, 1.0),1,0,0,0,0,0.2914664,0.2914664,False,0,1,
637580771801535988,699172,348953,31,31,3,1,1,0,3.973938,3.726349,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(32.4, -3.6, -29.4),(-32.5, -6.6, -25.5),(17.2, -4.3, -28.5),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.2914664,0.2914664,False,0,1,
637580771801585853,699180,348954,31,31,3,1,1,0,4.013763,3.843521,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(32.4, -3.6, -29.4),(-32.4, -6.6, -25.5),(17.0, -4.3, -28.5),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.3047678,0.3047678,False,0,1,
637580771801655668,699189,348955,31,31,3,1,1,0,4.023514,3.916809,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(32.4, -3.6, -29.4),(-32.4, -6.7, -25.4),(16.6, -4.3, -28.4),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.3227412,0.3227412,False,0,1,
637580771801705538,699197,348956,31,31,3,1,1,0,4.002563,3.972321,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(32.5, -3.6, -29.4),(-32.4, -6.7, -25.5),(15.5, -4.4, -28.4),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.3323871,0.3323871,False,0,1,
637580771801765371,699205,348957,31,31,3,1,1,0,3.966904,3.994354,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(32.5, -3.6, -29.4),(-32.4, -6.7, -25.5),(15.1, -4.4, -28.3),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.3352382,0.3352382,False,0,1,
637580771801825218,699214,348958,31,31,3,1,1,0,3.959106,3.797485,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(32.6, -3.6, -29.4),(-32.3, -6.7, -25.4),(9.1, -4.7, -28.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.3367683,0.3367683,False,0,1,
637580771801885052,699222,348959,31,31,3,1,1,0,3.984924,3.828064,0,(0.6, 0.7),(0.5, 0.7),(0.0, 0.0),(32.7, -3.7, -29.4),(-32.3, -6.7, -25.4),(8.5, -4.8, -27.9),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.3181064,0.3181064,False,0,1,
637580771801964840,699230,348960,31,31,3,1,1,0,3.957642,3.929077,0,(0.6, 0.7),(0.5, 0.8),(0.0, 0.0),(32.7, -3.7, -29.4),(-32.2, -6.7, -25.5),(9.8, -4.7, -28.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),(-0.2, 0.0, 1.0),1,0,0,0,0,0.3080911,0.3080911,False,0,1,
