time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637577268001281629,1936703,121595,31,31,3,1,1,0,4.865479,4.845917,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(4.7, 6.1, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.3920527,0.3920527,False,0,1,
637577268001385789,1936712,121596,31,31,3,1,1,0,4.836136,4.766754,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(4.7, 6.1, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.4008211,0.4008211,False,0,1,
637577268001445316,1936720,121597,31,31,3,1,1,0,4.831726,4.752289,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(4.8, 6.1, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.3893174,0.3893174,False,0,1,
637577268001514757,1936728,121598,31,31,3,1,1,0,4.915939,4.738525,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(4.9, 6.1, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.3893174,0.3893174,False,0,1,
637577268001594108,1936737,121599,31,31,3,1,1,0,4.851608,4.747681,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(5.0, 6.1, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.3831437,0.3831437,False,0,1,
637577268001688356,1936745,121600,31,31,3,1,1,0,4.849442,4.756882,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(5.0, 6.1, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.3875518,0.3875518,False,0,1,
637577268001767722,1936753,121601,31,31,3,1,1,0,4.906128,4.761688,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(4.9, 6.2, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.3899176,0.3899176,False,0,1,
637577268001847103,1936762,121602,31,31,3,1,1,0,4.903275,4.757172,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(4.8, 6.2, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.3966067,0.3966067,False,0,1,
637577268001936361,1936770,121603,31,31,3,1,1,0,4.901215,4.761887,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(4.8, 6.2, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.4001966,0.4001966,False,0,1,
637577268002015715,1936778,121604,31,31,3,1,1,0,4.903107,4.766815,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(4.9, 6.2, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.400934,0.400934,False,0,1,
637577268002095079,1936787,121605,31,31,3,1,1,0,4.900986,4.768097,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(4.9, 6.2, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.4013298,0.4013298,False,0,1,
637577268002184368,1936795,121606,31,31,3,1,1,0,4.90004,4.769379,0,(0.3, 0.5),(0.4, 0.5),(0.0, 0.0),(36.4, 6.0, -34.3),(-27.1, 6.3, -30.7),(4.9, 6.2, -32.5),(0.1, -0.4, 0.9),(0.2, -0.4, 0.9),(0.1, -0.4, 0.9),1,0,0,0,0,0.4019253,0.4019253,False,0,1,
