time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637577261358710520,1272439,41866,31,31,3,1,1,0,3.625061,3.780304,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.8, -34.0),(-29.5, 8.3, -29.5),(31.6, 6.8, -33.8),(-0.1, 0.0, 1.0),(-0.1, -0.1, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4173205,0.4173205,False,0,1,
637577261358770044,1272448,41867,31,31,3,1,1,0,3.565689,3.788345,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.4, 7.0, -34.4),(-29.5, 8.4, -29.7),(33.8, 7.0, -34.3),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4118801,0.4118801,False,0,1,
637577261358874198,1272456,41868,31,31,3,1,1,0,3.686691,3.811218,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.4, 6.8, -33.6),(-29.5, 8.4, -29.5),(34.3, 6.8, -33.6),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4089603,0.4089603,False,0,1,
637577261358918846,1272464,41869,31,31,3,1,1,0,3.687225,3.75885,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.4, 6.7, -33.6),(-29.6, 8.4, -29.4),(34.4, 6.7, -33.6),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4243694,0.4243694,False,0,1,
637577261359027960,1272473,41870,31,31,3,1,1,0,3.631195,3.8022,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.5),(-29.6, 8.4, -29.4),(34.5, 6.7, -33.5),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4326391,0.4326391,False,0,1,
637577261359127169,1272481,41871,31,31,3,1,1,0,3.584335,3.655838,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.5),(-29.6, 8.4, -29.5),(34.5, 6.7, -33.5),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4390116,0.4390116,False,0,1,
637577261359216438,1272498,41873,31,31,3,1,1,0,3.587097,3.721909,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.6),(-29.6, 8.5, -30.0),(34.3, 6.7, -33.6),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4424315,0.4424315,False,0,1,
637577261359271006,1272506,41874,31,31,3,1,1,0,3.607513,3.708221,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.5),(-29.6, 8.5, -30.0),(32.6, 6.8, -33.4),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4673937,0.4673937,False,0,1,
637577261359355325,1272514,41875,31,31,3,1,1,0,3.638367,3.78479,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.4),(-29.6, 8.5, -30.0),(25.4, 6.9, -32.9),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4803029,0.4803029,False,0,1,
637577261359449562,1272523,41876,31,31,3,1,1,0,3.635284,3.749832,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.4),(-29.6, 8.5, -30.0),(17.8, 7.2, -32.5),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4864221,0.4864221,False,0,1,
637577261359573562,1272531,41877,31,31,3,1,1,0,3.632736,3.750946,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.4),(-29.6, 8.5, -30.0),(31.3, 6.8, -33.2),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4880205,0.4880205,False,0,1,
637577261359672762,1272539,41878,31,31,3,1,1,0,3.634827,3.748871,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.4),(-29.6, 8.5, -30.0),(34.4, 6.7, -33.4),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4888783,0.4888783,False,0,1,
637577261359771966,1272548,41879,31,31,3,1,1,0,3.637207,3.728043,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.4),(-29.6, 8.5, -30.0),(34.3, 6.7, -33.4),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4914334,0.4914334,False,0,1,
637577261359851319,1272556,41880,31,31,3,1,1,0,3.637115,3.70726,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.4),(-29.6, 8.5, -30.0),(33.0, 6.7, -33.3),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4928047,0.4928047,False,0,1,
637577261359930682,1272564,41881,31,31,3,1,1,0,3.636292,3.695313,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.4),(-29.6, 8.5, -30.0),(20.8, 7.1, -32.7),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4914313,0.4914313,False,0,1,
637577261360099353,1272573,41882,31,31,3,1,1,0,3.637497,3.707169,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.4),(-29.6, 8.5, -30.0),(-4.8, 7.8, -31.3),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4684368,0.4684368,False,0,1,
637577261360148925,1272581,41883,31,31,3,1,1,0,3.636642,3.706116,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.4),(-29.6, 8.5, -30.0),(-0.2, 7.7, -31.6),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4684368,0.4684368,False,0,1,
637577261360223325,1272598,41885,31,31,3,1,1,0,3.634323,3.650391,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 6.7, -33.4),(-29.6, 8.5, -30.2),(8.6, 7.4, -32.1),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4564917,0.4564917,False,0,1,
637577261360317565,1272606,41886,31,31,3,1,1,0,3.52774,3.695587,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.6, 6.9, -33.8),(-29.6, 8.4, -29.4),(18.5, 7.3, -32.7),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4576472,0.4576472,False,0,1,
637577261360391964,1272614,41887,31,31,3,1,1,0,3.567459,3.726151,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 7.1, -34.3),(-29.7, 8.7, -30.7),(-19.2, 8.5, -31.3),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),(-0.1, 0.0, 1.0),1,0,0,0,0,0.4127135,0.4127135,False,0,1,
637577261360486195,1272623,41888,31,31,3,1,1,0,3.367279,3.572556,0,(0.4, 0.4),(0.5, 0.3),(0.0, 0.0),(34.5, 7.2, -34.6),(-29.6, 8.9, -31.1),(-18.0, 8.6, -31.7),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),(-0.1, -0.1, 1.0),1,0,0,0,0,0.3885987,0.3885987,False,0,1,
