timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.0309252,1.62212975550689e+16,2,3,1,1,0.03034487958144668
0.1309252,1.6221297684686566e+16,2,3,0,1,0.7786499948505232
18.52999,1.6221297868612508e+16,0,5,hall
29.35736,1.6221297976886808e+16,0,5,corridor
43.18436,1.6221298115159872e+16,0,1,-3.303225,1.478202,-5.818146,-5.40191,1.475841,-5.858379
43.18436,1.6221298115159872e+16,0,5,bathroom
47.01617,1.6221298153481714e+16,0,1,-5.241456,1.481255,-5.651773,-4.15208,1.482671,-7.181508
53.59044,1.622129821922304e+16,1,3,1,2,0.09231286550096951
53.59044,1.622129821922304e+16,2,3,1,1,0.09352610026083676
55.7003,1.6221298240323364e+16,2,3,0,1,0.30150145672551903
55.72345,1.6221298240556488e+16,1,3,0,2,0.30649639716187554
64.86345,1.6221298331956484e+16,0,1,-4.727734,1.49075,-6.063673,-2.947201,1.493865,-5.501896
64.86345,1.6221298331956484e+16,0,5,corridor
70.63786,1.622129838970184e+16,0,1,-2.422076,1.488325,-5.596002,-0.5711535,1.486615,-6.231917
70.63786,1.622129838970184e+16,0,5,bedroom 2
85.41745,1.6221298537497384e+16,1,3,1,78,0.09969646394837686
85.41745,1.6221298537502324e+16,1,4,1,78,0.0986468079453665
85.95178,1.6221298542844328e+16,1,3,0,78,0.30274171993466664
88.35134,1.62212985668412e+16,1,4,0,78,0.30174672276200437
92.92768,1.62212986126029e+16,1,3,1,2,0.09942748973442898
92.92768,1.62212986126029e+16,2,3,1,1,0.09965636586495605
95.10305,1.6221298634357812e+16,2,3,0,1,0.30205817911496763
95.11416,1.6221298634466932e+16,1,3,0,2,0.30276943065805034
129.1989,1.622129897532368e+16,0,1,-0.7602208,1.448334,-5.913323,0.4476927,1.449994,-6.014473
130.3207,1.6221298986538432e+16,2,3,1,43,0.0991570203668909
130.4879,1.622129898820996e+16,2,4,1,43,0.06013860356883932
133.23,1.6221299015634258e+16,2,4,0,43,0.30854866710794576
133.3305,1.6221299016641144e+16,2,3,0,43,0.37627998040421967
151.2871,1.6221299196205984e+16,0,1,-0.3422853,1.484644,-6.133078,-2.641782,1.486615,-5.435054
151.2871,1.6221299196205984e+16,0,5,corridor
162.1942,1.6221299305283116e+16,0,1,-3.373811,1.472118,-3.013683,-6.563184,1.470649,-3.401044
162.1942,1.6221299305283116e+16,0,5,bedroom 1
164.0812,1.6221299324151264e+16,1,3,1,2,0.09717393048549641
164.0812,1.6221299324151264e+16,2,3,1,1,0.0997331489776601
165.0917,1.6221299334254948e+16,2,3,0,1,0.30242146671160763
165.103,1.6221299334369026e+16,1,3,0,2,0.306379138576698
167.5354,1.6221299358698224e+16,2,3,1,23,0.09892102374621879
167.9249,1.6221299362591896e+16,2,3,0,23,0.30633365444397403
183.3616,1.6221299516959512e+16,2,3,1,1,0.09085234797411652
183.3736,1.6221299517083524e+16,1,3,1,2,0.09220570491075902
183.6393,1.6221299519737168e+16,2,3,0,1,0.3001820981585011
183.6617,1.6221299519960368e+16,1,3,0,2,0.30116473467828203
198.5103,1.6221299668450296e+16,2,4,1,79,0.09778589185051205
198.5208,1.622129966855942e+16,2,3,1,79,0.0989433973592982
198.5318,1.622129966866358e+16,2,3,0,79,0.7969774361278991
199.0411,1.622129967375758e+16,2,3,1,79,0.09725886225943658
199.1092,1.622129967443712e+16,2,3,0,79,0.3737528129673408
203.5279,1.6221299718631436e+16,2,3,1,79,0.08587592950879762
203.7083,1.622129972043194e+16,2,3,0,79,0.30061879985955636
204.84,1.6221299731750844e+16,2,4,0,79,0.3029589155809747
207.9945,1.6221299763291998e+16,0,1,-6.304755,1.493993,-3.276433,-3.045401,1.495886,-2.955708
207.9945,1.6221299763291998e+16,0,5,corridor
211.0699,1.6221299794049458e+16,0,5,hall
222.5201,1.6221299908547966e+16,0,5,corridor
223.4986,1.6221299918334196e+16,0,5,hall
227.118,1.622129995453287e+16,0,5,corridor
228.396,1.6221299967314996e+16,0,1,-2.934713,1.458479,-1.989824,-1.674245,1.455859,-3.595634
228.396,1.6221299967314996e+16,0,5,livingroom
230.6066,1.6221299989417112e+16,2,3,1,12,0.08753678246885709
230.6066,1.622129998942208e+16,2,4,1,12,0.08665952361396868
230.7831,1.62212999911829e+16,2,3,0,12,0.3194858540075915
230.8062,1.6221299991411068e+16,2,4,0,12,0.31631575704806425
