time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637577261442832092,1280871,42878,31,31,3,1,1,0,4.845566,5.146271,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.3, 6.3, -34.0),(-28.8, 7.9, -30.2),(35.0, 6.3, -34.0),(0.0, -0.2, 1.0),(0.1, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.07223724,0.07223724,False,0,1,
637577261442911480,1280879,42879,31,31,3,1,1,0,4.781006,5.259109,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.3, 6.3, -33.9),(-28.7, 7.9, -30.1),(35.1, 6.3, -33.9),(0.0, -0.2, 1.0),(0.1, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.06705856,0.06705856,False,0,1,
637577261443000742,1280887,42880,31,31,3,1,1,0,4.788467,5.259247,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.3, 6.2, -33.6),(-28.7, 7.9, -30.1),(34.6, 6.2, -33.5),(0.0, -0.2, 1.0),(0.1, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.06242631,0.06242631,False,0,1,
637577261443080095,1280896,42881,31,31,3,1,1,0,4.848587,5.242081,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.4, 6.2, -33.7),(-28.7, 7.9, -30.1),(28.8, 6.4, -33.3),(0.0, -0.2, 1.0),(0.1, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.0599403,0.0599403,False,0,1,
637577261443164409,1280904,42882,31,31,3,1,1,0,4.914322,5.27771,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.4, 6.3, -34.0),(-28.6, 7.9, -30.0),(26.7, 6.5, -33.5),(0.0, -0.2, 1.0),(0.1, -0.2, 1.0),(0.0, -0.2, 1.0),1,0,0,0,0,0.06709142,0.06709142,False,0,1,
637577261443248738,1280912,42883,31,31,3,1,1,0,4.815842,5.19841,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.5, 6.3, -34.1),(-28.6, 7.9, -29.9),(29.7, 6.5, -33.7),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.07092924,0.07092924,False,0,1,
637577261443323139,1280921,42884,31,31,3,1,1,0,4.896576,5.213715,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.5, 6.4, -34.2),(-28.5, 7.9, -29.9),(22.5, 6.7, -33.3),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.07875632,0.07875632,False,0,1,
637577261443417382,1280929,42885,31,31,3,1,1,0,4.851227,5.163239,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.5, 6.4, -34.2),(-28.5, 7.9, -29.9),(-6.4, 7.4, -31.4),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.08295691,0.08295691,False,0,1,
637577261443491778,1280937,42886,31,31,3,1,1,0,4.802765,5.119461,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.5, 6.4, -34.4),(-28.5, 7.9, -29.9),(-23.2, 7.8, -30.3),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.07138421,0.07138421,False,0,1,
637577261443581059,1280946,42887,31,31,3,1,1,0,4.82959,5.163651,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.6, 6.4, -34.4),(-28.4, 7.9, -30.0),(-26.5, 7.9, -30.2),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.06517344,0.06517344,False,0,1,
637577261443660416,1280954,42888,31,31,3,1,1,0,4.778641,5.055969,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.6, 6.4, -34.4),(-28.4, 7.9, -30.1),(-27.6, 7.9, -30.2),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.05675112,0.05675112,False,0,1,
637577261443749694,1280962,42889,31,31,3,1,1,0,4.813812,5.006058,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.6, 6.3, -33.6),(-28.4, 7.9, -30.2),(-27.8, 7.9, -30.3),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.05223108,0.05223108,False,0,1,
637577261443829046,1280971,42890,31,31,3,1,1,0,4.827789,5.075043,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.7, 6.4, -34.2),(-28.4, 8.0, -30.3),(-23.9, 7.9, -30.6),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.04446181,0.04446181,False,0,1,
637577261443913374,1280979,42891,31,31,3,1,1,0,4.77655,5.184509,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.7, 6.4, -34.2),(-28.4, 7.9, -30.1),(-9.6, 7.5, -31.3),(0.1, -0.2, 1.0),(0.1, -0.1, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.04029223,0.04029223,False,0,1,
637577261443992731,1280987,42892,31,31,3,1,1,0,4.725479,4.931335,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.7, 6.4, -34.3),(-28.3, 8.0, -30.2),(-4.3, 7.4, -31.7),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.02382653,0.02382653,False,0,1,
637577261444082017,1280996,42893,31,31,3,1,1,0,4.824051,5.054077,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.7, 6.4, -34.4),(-28.3, 8.0, -30.4),(-2.9, 7.4, -32.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.01498981,0.01498981,False,0,1,
637577261444161370,1281004,42894,31,31,3,1,1,0,4.733749,4.946167,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.7, 6.4, -34.5),(-28.3, 8.0, -30.3),(-9.6, 7.5, -31.5),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.01673913,0.01673913,False,0,1,
637577261444245689,1281012,42895,31,31,3,1,1,0,4.840836,5.092941,0,(0.4, 0.4),(0.4, 0.4),(0.0, 0.0),(35.8, 6.4, -34.4),(-28.3, 7.9, -30.2),(-18.6, 7.7, -30.9),(0.1, -0.2, 1.0),(0.1, -0.1, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.01767795,0.01767795,False,0,1,
637577261444334975,1281021,42896,31,31,3,1,1,0,4.769714,5.075638,0,(0.3, 0.4),(0.4, 0.4),(0.0, 0.0),(35.8, 6.4, -34.2),(-28.3, 7.9, -30.2),(-22.0, 7.8, -30.6),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.009616647,0.009616647,False,0,1,
637577261444409368,1281029,42897,31,31,3,1,1,0,4.884094,5.068115,0,(0.3, 0.4),(0.4, 0.4),(0.0, 0.0),(35.8, 6.3, -34.0),(-28.3, 7.9, -29.9),(-24.4, 7.8, -30.2),(0.1, -0.2, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.005290348,0.005290348,False,0,1,
637577261444503615,1281037,42898,31,31,3,1,1,0,4.874619,5.171143,0,(0.3, 0.4),(0.4, 0.4),(0.0, 0.0),(35.8, 6.3, -33.8),(-28.2, 7.9, -30.0),(-25.8, 7.8, -30.2),(0.1, -0.2, 1.0),(0.1, -0.1, 1.0),(0.1, -0.1, 1.0),1,0,0,0,0,0.01330561,0.01330561,False,0,1,
637577261444578011,1281046,42899,31,31,3,1,1,0,4.828201,5.101761,0,(0.3, 0.4),(0.4, 0.4),(0.0, 0.0),(35.8, 6.5, -34.6),(-28.2, 7.9, -30.0),(-17.4, 7.6, -30.8),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),(0.1, -0.2, 1.0),1,0,0,0,0,0.0176072,0.0176072,False,0,1,
