timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.1521046,1.6221292050198828e+16,2,3,1,11,0.09998090009807334
1.150261,1.6221292060178342e+16,2,3,0,11,0.3053352686748143
2.31813,1.6221292071854164e+16,2,3,1,11,0.09966643600535542
2.3733,1.6221292072409682e+16,2,4,1,11,0.09763202483253586
4.426752,1.6221292092973832e+16,1,4,1,11,0.02335103131132546
4.437912,1.6221292093053198e+16,1,3,1,11,0.00987254305443145
5.415976,1.622129210283927e+16,2,3,0,11,0.3030527174475121
7.227379,1.622129212094822e+16,1,3,0,11,0.3052211488375759
7.227379,1.622129212094822e+16,1,4,0,11,0.3047689316524381
9.491891,1.6221292143590592e+16,2,4,0,11,0.30068835730856547
9.636127,1.6221292145038908e+16,2,3,1,9,0.09986054058035122
9.779568,1.6221292146467392e+16,2,4,1,9,0.09127932463948218
12.01206,1.6221292168797296e+16,2,4,0,9,0.37217215063129094
12.15767,1.6221292170250572e+16,2,3,0,9,0.32619384078736063
17.48834,1.6221292223560612e+16,2,3,1,16,0.09780396651102666
17.62197,1.622129222489485e+16,2,4,1,16,0.07737516989894117
19.42087,1.6221292242879796e+16,1,3,1,15,0.0991132154619655
19.77637,1.6221292246436112e+16,1,4,1,15,0.055118061139339855
21.19677,1.6221292260641546e+16,1,4,0,15,0.31024873637937683
21.68402,1.622129226552714e+16,1,4,1,15,0.09989571279709658
22.11892,1.6221292269862192e+16,2,4,0,16,0.30513316333391227
22.28721,1.6221292271548574e+16,2,3,0,16,0.319834488935199
22.36246,1.6221292272297532e+16,1,3,0,15,0.3045737164248582
22.59671,1.6221292274643616e+16,1,4,1,16,0.07837416023180097
22.60764,1.6221292274747776e+16,1,3,1,16,0.06600494269037743
22.91949,1.6221292277867614e+16,1,3,0,16,0.30680534397266296
22.96339,1.6221292278309052e+16,1,4,0,16,0.3019785503480172
27.84939,1.622129232716998e+16,0,1,1.742919,1.489828,-0.6081753,0.1711451,1.479882,-4.125107
