time(100ns),time_stamp(ms),frame,eye_valid_L,eye_valid_R,eye_valid_C,openness_L,openness_R,openness_C,pupil_diameter_L(mm),pupil_diameter_R(mm),pupil_diameter_C(mm),pos_sensor_L.x,pos_sensor_L.y,pos_sensor_R.x,pos_sensor_R.y,pos_sensor_C.x,pos_sensor_C.y,gaze_origin_L.x(mm),gaze_origin_L.y(mm),gaze_origin_L.z(mm),gaze_origin_R.x(mm),gaze_origin_R.y(mm),gaze_origin_R.z(mm),gaze_origin_C.x(mm),gaze_origin_C.y(mm),gaze_origin_C.z(mm),gaze_direct_L.x,gaze_direct_L.y,gaze_direct_L.z,gaze_direct_R.x,gaze_direct_R.y,gaze_direct_R.z,gaze_direct_C.x,gaze_direct_C.y,gaze_direct_C.z,gaze_sensitive,frown_L,frown_R,squeeze_L,squeeze_R,wide_L,wide_R,distance_valid_C,distance_C(mm),track_imp_cnt
637589254574465953,1004682,73093,31,31,3,0.3688908,0.4984792,0,3.778412,3.533432,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(33.6, 3.8, -24.5),(-28.7, 2.6, -25.4),(2.5, 3.2, -24.9),(0.0, -0.5, 0.9),(0.0, -0.5, 0.9),(0.0, -0.5, 0.9),1,0,0,0,0,0,0,False,0,0,
637589254574535401,1004690,73094,31,31,3,0.4340078,0.545333,0,3.651871,3.57901,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(33.7, 3.7, -24.5),(-28.7, 2.6, -25.4),(-1.1, 3.1, -25.0),(0.0, -0.5, 0.9),(0.0, -0.4, 0.9),(0.0, -0.5, 0.9),1,0,0,0,0,0,0,False,0,0,
637589254574619715,1004698,73095,31,31,3,0.4340078,0.545333,0,3.933594,3.635849,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(33.6, 3.7, -24.5),(-28.7, 2.5, -25.4),(-1.0, 3.1, -25.0),(0.0, -0.5, 0.9),(0.0, -0.4, 0.9),(0.0, -0.5, 0.9),1,0,0,0,0,0,0,False,0,0,
637589254574704039,1004707,73096,31,31,3,0.4795685,0.5655863,0,4.040207,3.480545,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(33.7, 3.7, -24.5),(-28.7, 2.5, -25.4),(1.7, 3.1, -24.9),(0.0, -0.4, 0.9),(0.0, -0.5, 0.9),(0.0, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637589254574788358,1004715,73097,31,31,3,0.4795685,0.5655863,0,4.141235,3.503784,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(33.7, 3.7, -24.5),(-28.7, 2.5, -25.4),(2.0, 3.1, -24.9),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637589254574867719,1004723,73098,31,31,3,0.4900663,0.5825576,0,4.14473,3.526855,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(33.7, 3.7, -24.5),(-28.7, 2.5, -25.4),(-2.2, 3.0, -25.0),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637589254574952044,1004732,73099,31,31,3,0.4900663,0.5825576,0,4.141312,3.589096,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(33.8, 3.6, -24.5),(-28.7, 2.5, -25.4),(-1.8, 3.0, -25.0),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637589254575036361,1004740,73100,31,31,3,0.5260515,0.6008852,0,4.131348,3.605743,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(33.8, 3.6, -24.5),(-28.7, 2.5, -25.4),(0.6, 3.0, -25.0),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637589254575120673,1004748,73101,31,31,3,0.5260515,0.6008852,0,4.121338,3.611984,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(33.8, 3.6, -24.5),(-28.7, 2.5, -25.4),(1.4, 3.0, -25.0),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
637589254575200034,1004757,73102,31,31,3,0.5504766,0.6241857,0,4.077118,3.617188,0,(0.4, 0.5),(0.4, 0.6),(0.0, 0.0),(33.8, 3.6, -24.5),(-28.7, 2.5, -25.4),(1.3, 3.0, -25.0),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),(0.0, -0.4, 0.9),1,0,0,0,0,0,0,False,0,0,
