timestamp,ticksSince1970 (100ns),eventId
52.13297,16233287096535605,0
53.4405,16233287109481208,0
53.49035,16233287109977210,0
55.54048,16233287130481754,0
56.09055,16233287135982330,0
56.3432,16233287138506944,0
56.74097,16233287142484823,0
57.14321,16233287146507335,0
57.59046,16233287150981209,0
