timestamp,ticksSince1970 (100ns),ObjectId,ActionId,Param1,Param2,Param3,Param4,Param5,Param6,Param7,Param8,Param9
0.0321772,1.6234108518379596e+16,0,5,hall
0.0643544,1.6234108519117628e+16,2,3,1,1,0.09402205371320177
0.0843544,1.6234108519686104e+16,1,3,1,2,0.09402215602954551
0.1528607,1.6234108520384236e+16,1,3,0,2,3.5153225476586867
0.1528607,1.6234108520384236e+16,2,3,0,1,0.4873577962930008
14.15233,1.6234108661844868e+16,0,5,corridor
18.17362,1.6234108702042148e+16,0,1,-2.975032,1.516698,-2.913007,2.946027,1.514662,-2.966906
18.17362,1.6234108702042148e+16,0,5,livingroom
28.75992,1.6234108807901792e+16,0,5,kitchen
33.19804,1.6234108852286254e+16,0,1,2.187067,1.509177,-7.001814,4.628886,1.509176,-6.702052
37.89382,1.6234108899241268e+16,0,5,livingroom
40.0266,1.6234108920566216e+16,0,1,5.237462,1.501988,-1.588444,7.080834,1.501993,-0.429657
40.0266,1.6234108920566216e+16,0,5,terrace
41.73663,1.6234108937679e+16,2,3,1,1,0.09832486177686658
41.74729,1.6234108937778728e+16,1,3,1,2,0.09808853957134825
49.24768,1.6234109012832208e+16,0,1,7.09589,1.531784,-0.4372867,9.726,3.462605,-3.996
49.24768,1.6234109012832208e+16,1,3,0,2,4.754135783641814
53.74259,1.6234109057733112e+16,0,1,9.725605,3.475282,-3.998612,11.38579,5.783741,-8.986422
60.20555,1.623410912235825e+16,0,1,11.40306,5.784544,-8.957505,13.24294,8.431553,-7.068206
70.43518,1.6234109224697748e+16,2,3,0,1,0.30031023991365985
78.15773,1.6234109301892492e+16,0,1,13.18069,8.360076,-6.964808,4.27746,1.474003,-0.8461363
82.16154,1.6234109341923756e+16,0,1,4.326755,1.513754,-0.8153447,7.133778,1.51438,-1.387882
87.0276,1.6234109390580558e+16,0,1,7.095213,1.535377,-1.420615,9.726001,3.466374,-3.996
91.44592,1.6234109434764124e+16,0,1,9.728777,3.472585,-4.020888,11.38609,5.781051,-8.986124
96.47649,1.6234109485069298e+16,0,1,11.41454,5.78267,-8.951853,13.24294,8.429743,-7.068206
115.6309,1.6234109676617948e+16,0,1,13.22828,8.32379,-7.096177,7.755224,1.437372,-1.332925
117.9882,1.6234109700193208e+16,0,1,7.782907,1.509839,-1.359482,2.976879,1.510156,-1.430505
117.9882,1.6234109700193208e+16,0,5,livingroom
118.8609,1.6234109708919992e+16,0,1,2.97367,1.508036,-1.41912,1.841413,1.508044,-0.1366529
