timestamp,ticksSince1970 (100ns),scene,duration,nbTrackedObjects,nbEvents,trackingScripts
21-06-11-11-26-43,16234108033673966,Tutorial,00:00:06.9487856,17,1,
21-06-11-11-26-56,16234108169469516,HouseAestheticBase,00:00:34.8077263,143,0,
21-06-11-11-27-31,16234108517915796,HouseAestheticSpace,00:02:14.3721932,143,0,
21-06-11-11-29-46,16234109862126423,HouseAestheticPostApo,00:03:21.6450770,13,0,
21-06-11-11-33-14,16234111941116601,HouseAestheticBase,00:00:47.6950327,143,0,
